OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
134921,9,1,63,0,2016,4,13,3,3,0,7,0,0,0,1,1,0,0,0,732805.6399,5303635.0979,12.111680204,47.843862991,2,#fc8d62,car
134923,9,1,62,0,2016,4,17,5,3,6,4,0,1,1,0,1,0,0,0,688701.3906,5332404.3366,11.535484594,48.116913933,1,#66c2a5,bicycle
134924,9,1,62,0,2016,4,17,2,2,0,1,0,0,0,0,0,1,0,0,697862.1716,5334068.3852,11.659211439,48.129088971,4,#e78ac3,marker
134928,9,1,75,132,2016,4,12,5,3,3,6,0,0,0,1,0,0,0,0,706732.9457,5330848.2926,11.776729268,48.097332899,2,#fc8d62,car
134929,9,1,62,0,2016,4,12,2,3,5,3,0,0,1,1,0,0,0,0,690129.7819,5335253.9806,11.555928887,48.142101745,1,#66c2a5,bicycle
134931,9,1,78,142,2016,4,6,5,2,0,7,1,1,0,1,0,0,0,1,715317.5116,5379219.4993,11.916567716,48.529111877,2,#fc8d62,car
134933,9,1,62,0,2016,4,8,5,3,1,6,0,1,0,1,0,0,0,0,689090.8939,5330602.4289,11.539914145,48.100602556,2,#fc8d62,car
134935,9,1,87,122,2016,4,17,3,3,0,1,0,0,1,0,0,0,0,0,719429.2273,5306718.3776,11.934705302,47.87627255,1,#66c2a5,bicycle
134936,9,7,77,152,2016,4,14,3,3,5,3,0,0,0,1,0,1,0,0,624034.1179,5306966.1425,10.65970315,47.90402369,2,#fc8d62,car
134942,9,1,77,117,2016,4,13,5,2,4,2,0,0,0,1,0,0,0,0,714728.4772,5355294.7894,11.896350918,48.314350884,2,#fc8d62,car
134944,9,1,79,126,2016,4,13,3,3,0,7,0,0,1,0,0,0,0,0,676554808.0,5340243.6018,11.375679959,48.190866473,1,#66c2a5,bicycle
134945,9,1,79,142,2016,4,15,3,3,3,2,0,0,0,0,0,1,0,1,673671.2913,5342598.9262,11.337877594,48.212834378,4,#e78ac3,marker
134946,9,1,62,0,2016,4,6,5,3,5,2,1,0,1,1,0,0,0,0,692332.7407,5334253.3268,11.585060507,48.132445959,1,#66c2a5,bicycle
134948,9,1,81,131,2016,4,19,3,2,5,2,0,0,1,1,0,0,0,0,634271.7243,5333532871.0,10.804949025,48.140869223,1,#66c2a5,bicycle
134950,9,7,61,0,2016,4,8,2,3,5,3,0,0,0,1,0,0,0,0,638554452.0,5358589803.0,10.870691806,48.365263105,2,#fc8d62,car
134951,9,1,87,176,2016,4,19,4,3,0,1,1,0,0,0,0,1,0,0,738764.2693,5333008014.0,12.207513446,48.10554049,4,#e78ac3,marker
134955,9,1,77,115,2016,4,17,3,3,9,6,0,0,0,1,0,0,1,0,732529.7299,5351658.9376,12.13410111,48.275396075,2,#fc8d62,car
134957,9,7,61,0,2016,4,21,1,3,5,2,2,0,0,1,0,0,0,0,641131881.0,5351852517.0,10.903214377,48.304112548,2,#fc8d62,car
134958,9,1,62,0,2016,4,18,2,3,1,2,0,0,0,1,0,0,0,1,683985.1457,5333499.7323,11.472649558,48.128140124,2,#fc8d62,car
134961,9,1,62,0,2016,4,13,3,3,5,2,0,0,0,1,0,0,0,1,693460.93,5341314.8305,11.603419722,48.195570311,2,#fc8d62,car
134964,9,7,61,0,2016,4,18,1,3,0,1,0,0,1,0,0,0,0,0,640577.2177,5359107539.0,10.898159741,48.369471183,1,#66c2a5,bicycle
134965,9,1,62,0,2016,4,10,2,3,6,6,0,0,1,0,1,0,0,0,700133.7149,5334925.0191,11.690108016,48.136077477,1,#66c2a5,bicycle
134966,9,1,62,0,2016,4,8,3,3,5,3,0,1,0,0,0,1,0,1,687045203.0,5336299825.0,11.514963948,48.152416383,4,#e78ac3,marker
134969,9,7,61,0,2016,4,8,6,3,0,7,0,0,1,0,0,0,0,0,643400.4039,5358770.1333,10.936142676,48.365802284,1,#66c2a5,bicycle
134970,9,1,62,0,2016,4,19,3,3,5,3,0,0,1,1,0,0,0,0,688331.6279,5340838.0969,11.534253874,48.19282726,1,#66c2a5,bicycle
134972,9,7,61,0,2016,4,15,6,3,3,2,0,0,1,1,0,0,0,0,641901.2568,5357591.7461,10.9155161,48.35554551,1,#66c2a5,bicycle
134973,9,1,62,0,2016,4,21,3,3,0,7,2,0,1,0,0,0,0,0,687421.1266,5335361.4092,11.5196003,48.143871008,1,#66c2a5,bicycle
134978,9,1,62,0,2016,4,15,2,2,0,1,0,0,0,0,0,1,0,0,695894991.0,5334621.3264,11.633056408,48.134666942,4,#e78ac3,marker
134979,9,1,84,118,2016,4,7,3,3,5,2,0,1,1,1,0,0,0,0,703341.1581,5336463.4642,11.733905143,48.148886325,1,#66c2a5,bicycle
134981,9,7,61,0,2016,4,14,6,3,1,5,0,0,1,1,0,0,0,0,641268.4819,5359583.31,10.90764809,48.373594784,1,#66c2a5,bicycle
134985,9,1,62,0,2016,4,15,2,3,5,3,0,0,1,0,0,0,0,0,688538.02,5334539.65,11.5342363,48.136154905,1,#66c2a5,bicycle
134986,9,1,79,134,2016,4,15,4,3,6,7,0,0,1,0,1,0,0,0,670714.5809,5342848.3079,11.298209713,48.215878442,1,#66c2a5,bicycle
134989,9,1,62,0,2016,4,17,2,3,6,2,0,0,0,0,1,0,0,1,692308.7301,5338133951.0,11.58649136,48.16733141,3,#8da0cb,toilet
134991,9,7,61,0,2016,4,16,6,3,5,3,1,0,1,1,0,0,0,0,639284519.0,5359503298.0,10.88084585,48.373316357,1,#66c2a5,bicycle
134993,9,1,62,0,2016,4,19,3,3,5,3,0,0,1,1,0,0,0,0,699822.8735,5332300514.0,11.684704275,48.112588466,1,#66c2a5,bicycle
134999,9,1,79,142,2016,4,16,4,3,5,3,0,1,0,1,0,0,0,0,676519458.0,5345122528.0,11.377235043,48.234733484,2,#fc8d62,car
135002,9,1,62,0,2016,4,8,3,3,4,2,0,1,1,1,0,0,0,0,692150127.0,5335233493.0,11.583050815,48.141310673,1,#66c2a5,bicycle
135005,9,1,62,0,2016,4,16,3,3,6,4,0,0,0,1,1,0,0,0,688505.3448,5331937.2545,11.532646639,48.112773766,2,#fc8d62,car
135012,9,1,74,115,2016,4,10,4,3,2,6,0,0,0,1,0,0,1,0,681054.8679,5347216.5039,11.439153153,48.252276903,2,#fc8d62,car
135024,9,1,62,0,2016,4,8,3,3,0,7,0,1,0,1,0,0,0,1,688756.5492,5332405.8804,11.536225663,48.116911462,2,#fc8d62,car
135026,9,1,63,0,2016,4,16,2,3,5,3,0,0,0,1,0,1,0,0,732765.1352,5304717.9928,12.111722109,47.853606538,2,#fc8d62,car
135032,9,7,62,0,2016,4,20,6,3,1,6,2,1,0,1,0,0,0,0,621743.3448,5305147.0788,10.628549967,47.888102428,2,#fc8d62,car
135036,9,7,62,0,2016,4,12,6,3,5,3,0,0,0,1,0,1,0,0,621132657.0,5304638668.0,10.620241593,47.883645452,2,#fc8d62,car
135040,9,1,63,0,2016,4,10,2,3,6,4,0,0,0,0,1,0,0,1,733730.1529,5305121.1368,12.124820976,47.856878216,3,#8da0cb,toilet
135043,9,1,78,120,2016,4,17,4,3,5,2,1,1,1,1,0,0,0,0,695195.5056,5353505.8092,11.63235765,48.304603637,1,#66c2a5,bicycle
135046,9,7,72,200,2016,4,15,2,3,1,6,0,0,0,1,0,0,0,1,630629.0383,5338244.5394,10.75745357,48.183998227,2,#fc8d62,car
135050,9,1,63,0,2016,4,15,2,3,4,2,0,0,1,1,0,0,0,0,734693.42,5304885597.0,12.137551522,47.854411124,1,#66c2a5,bicycle
135051,9,2,74,113,2016,4,22,1,3,1,7,2,0,0,1,0,0,0,0,726684.6812,5384283.3834,12.073072112,48.570601323,2,#fc8d62,car
135052,9,7,61,0,2016,4,16,2,3,0,1,0,0,1,0,0,0,0,0,640829.0702,5356511.2785,10.90068957,48.346070329,1,#66c2a5,bicycle
135053,9,1,78,124,2016,4,17,4,3,5,3,0,1,1,0,0,0,0,0,702694.6399,5364128.6221,11.738485566,48.397706134,1,#66c2a5,bicycle
135057,9,7,71,113,2016,4,10,2,3,4,6,0,0,1,0,0,0,0,0,657482.9573,5368201.8,11.12968913,48.447240086,1,#66c2a5,bicycle
135058,9,1,77,117,2016,4,16,4,2,5,1,0,1,1,1,0,0,0,0,715495077.0,5352944961.0,11.905477797,48.292976662,1,#66c2a5,bicycle
135064,9,1,79,142,2016,4,13,1,2,5,6,0,0,0,1,0,1,0,0,673406.3843,5342396.5812,11.334231905,48.211087858,2,#fc8d62,car
135067,9,1,75,115,2016,4,17,4,3,3,6,0,1,0,1,1,0,0,0,720998.3741,5328784.6352,11.967009689,48.074004173,2,#fc8d62,car
135072,9,2,61,0,2016,4,0,7,3,2,6,2,0,1,1,0,0,0,0,731816.9623,5379950.0764,12.140128809,48.529799352,1,#66c2a5,bicycle
135075,9,1,88,126,2016,4,21,1,3,0,7,2,0,1,0,0,0,0,0,659299.1372,5327010.1964,11.138720311,48.076451828,1,#66c2a5,bicycle
135078,9,7,73,125,2016,4,12,3,3,5,3,0,0,0,1,0,1,0,0,613693.3147,5383481.3757,10.54194003,48.594085506,2,#fc8d62,car
135081,9,7,61,0,2016,4,17,3,3,2,6,0,0,0,1,0,0,0,0,639242.7365,5360448.6447,10.880595107,48.381825891,2,#fc8d62,car
135082,9,2,61,0,2016,4,21,7,2,0,1,2,0,1,0,0,0,0,0,734118.9317,5381108.2126,12.171911559,48.539348142,1,#66c2a5,bicycle
135084,9,1,81,123,2016,4,18,1,2,0,4,0,0,1,0,1,0,0,0,653762657.0,5325820.0407,11.06401132,48.067109995,1,#66c2a5,bicycle
135087,9,2,74,113,2016,4,3,7,3,6,4,2,0,1,0,1,0,0,0,729258.2957,5382428.6189,12.106886808,48.553003965,1,#66c2a5,bicycle
135088,9,1,79,118,2016,4,11,2,3,5,3,0,0,0,1,0,0,0,0,672440.9593,5337788.9435,11.31937649,48.169930528,2,#fc8d62,car
135090,9,1,74,115,2016,4,14,1,3,0,1,0,0,1,0,0,0,0,0,681607961.0,5346246719.0,11.446181337,48.243401666,1,#66c2a5,bicycle
135093,9,7,61,0,2016,4,15,3,3,0,6,0,0,1,1,0,0,0,0,644665.2254,5357143.0965,10.952650223,48.350884355,1,#66c2a5,bicycle
135094,9,2,61,0,2016,4,18,3,2,0,1,0,0,1,0,0,0,0,0,731670.4564,5382122.8139,12.139355213,48.549370756,1,#66c2a5,bicycle
135097,9,1,79,134,2016,4,15,2,3,9,1,0,0,0,1,0,0,0,0,670539.3402,5346691.65,11.297399474,48.250475609,2,#fc8d62,car
135098,9,1,74,126,2016,4,16,1,3,5,5,0,0,0,1,0,1,0,0,682383.6723,5345464.58,11.456283103,48.236148708,2,#fc8d62,car
135100,9,1,62,0,2016,4,10,3,3,1,3,0,1,1,1,0,0,0,0,690651.9527,5335095.4992,11.562870243,48.140521069,1,#66c2a5,bicycle
135103,9,7,61,0,2016,4,14,3,2,5,3,0,0,1,0,0,0,0,0,641026.3518,5351425.2413,10.90164933,48.300294126,1,#66c2a5,bicycle
135109,9,1,63,0,2016,4,21,7,3,5,7,2,1,1,1,0,0,0,0,733891.4207,5303119256.0,12.125891782,47.838834617,1,#66c2a5,bicycle
135110,9,1,79,134,2016,4,7,2,3,4,2,0,0,0,1,0,1,0,0,665267369.0,5343464226.0,11.22517617,48.222857646,2,#fc8d62,car
135111,9,1,62,0,2016,4,21,7,3,5,3,2,1,0,1,0,0,0,0,694368.6195,5341716.2677,11.615805174,48.19890107,2,#fc8d62,car
135113,9,1,62,0,2016,4,7,3,3,0,5,0,0,0,1,0,0,0,0,690586.2396,5335515.1841,11.562175636,48.144312865,2,#fc8d62,car
135114,9,1,73,126,2016,4,12,3,2,5,3,0,0,1,0,0,0,0,1,686537.2215,5303337.2184,11.493808778,47.856277921,1,#66c2a5,bicycle
135118,9,1,79,123,2016,4,15,2,3,0,7,0,0,1,0,0,0,0,0,676016838.0,5333307.1222,11.36557755,48.128662045,1,#66c2a5,bicycle
135120,9,1,62,0,2016,4,15,7,3,5,5,0,0,0,1,0,0,0,0,695625.9511,5330933.7943,11.627752366,48.10160792,2,#fc8d62,car
135121,9,1,62,0,2016,4,19,7,3,5,3,1,0,1,1,0,0,0,0,690666643.0,5338435.26,11.56456397,48.170534186,1,#66c2a5,bicycle
135123,9,1,74,115,2016,4,18,2,3,5,3,0,0,0,1,0,1,0,0,680162.7672,5346804.9696,11.426970938,48.248831958,2,#fc8d62,car
135124,9,1,62,0,2016,4,17,7,2,2,6,0,0,0,1,0,1,0,0,693400.5965,5333076.8374,11.598863942,48.121548418,2,#fc8d62,car
135126,9,1,62,0,2016,4,18,3,3,4,2,0,0,0,1,0,0,0,0,696477.6429,5332675.3796,11.639982286,48.116998284,2,#fc8d62,car
135127,9,1,63,0,2016,4,18,3,3,5,3,0,0,0,1,0,1,0,0,732945489.0,5304305.1886,12.113907244,47.849832521,2,#fc8d62,car
135131,9,1,78,115,2016,4,7,2,3,2,6,0,0,0,1,0,0,0,0,703741845.0,5376279.0616,11.758529125,48.506553262,2,#fc8d62,car
135132,9,2,74,113,2016,4,18,4,3,5,3,0,0,1,1,0,0,0,0,729369.4739,5383068494.0,12.108743667,48.558711357,1,#66c2a5,bicycle
135133,9,1,62,0,2016,4,6,7,2,5,3,0,1,0,1,0,0,0,1,690144.7794,5334738671.0,11.555900225,48.137465658,2,#fc8d62,car
135137,9,1,74,137,2016,4,18,3,3,0,1,0,0,0,0,0,1,0,0,660785.0297,5353412.6015,11.168653458,48.313448615,4,#e78ac3,marker
135138,9,7,72,200,2016,4,14,6,3,6,4,0,0,0,1,1,0,0,0,630679.0217,5337725.5723,10.75796608,48.179321051,2,#fc8d62,car
135140,9,1,75,115,2016,4,16,2,3,2,2,0,0,1,1,0,0,0,0,720901.9413,5328985.8669,11.965820826,48.075845645,1,#66c2a5,bicycle
135142,9,1,62,0,2016,4,8,2,3,8,7,0,0,1,0,0,0,1,0,690604731.0,5337370.2972,11.563254795,48.160980964,1,#66c2a5,bicycle
135145,9,1,81,124,2016,4,11,7,3,0,7,0,1,0,1,1,0,0,0,647071.7591,5321337.3378,10.972713004,48.028380458,2,#fc8d62,car
135146,9,1,62,0,2016,4,13,1,3,1,5,0,0,1,1,0,0,0,0,689556.2272,5335026.4599,11.548125197,48.140227911,1,#66c2a5,bicycle
135147,9,2,61,0,2016,4,17,4,3,4,2,0,1,1,1,0,0,0,0,731872178.0,5380683516.0,12.141283505,48.536367314,1,#66c2a5,bicycle
135148,9,1,62,0,2016,4,0,7,3,2,7,2,1,0,1,0,1,0,0,688240.4253,5336830434.0,11.531253112,48.156832958,2,#fc8d62,car
135149,9,1,62,0,2016,4,16,2,3,3,6,0,0,0,1,0,1,0,0,689584.9076,5337284.9616,11.549516291,48.160518863,2,#fc8d62,car
135152,9,7,72,200,2016,4,8,6,3,5,3,0,0,0,1,0,1,0,0,630661.8309,5337614.6804,10.757700834,48.178327373,2,#fc8d62,car
135154,9,1,62,0,2016,4,14,6,3,2,6,0,0,1,1,0,0,0,0,689331.6444,5335967.2025,11.545527636,48.148750238,1,#66c2a5,bicycle
135155,9,1,62,0,2016,4,14,1,3,5,3,0,0,0,1,0,0,0,0,686628.8203,5332199453.0,11.507574664,48.115683148,2,#fc8d62,car
135157,9,1,62,0,2016,4,10,6,3,3,6,0,0,1,0,0,0,1,0,693115.7204,5333279609.0,11.595131788,48.123457347,1,#66c2a5,bicycle
135159,9,1,84,148,2016,4,18,7,3,4,1,0,0,1,1,0,0,0,0,695372.9051,5326188.0217,11.622187013,48.059032362,1,#66c2a5,bicycle
135161,9,1,62,0,2016,4,17,3,3,3,7,0,0,0,1,0,1,0,0,699487.2893,5335013.9964,11.681470606,48.137080082,2,#fc8d62,car
135162,9,1,62,0,2016,4,18,2,3,3,6,0,0,1,1,0,0,0,0,691146.1556,5335562.3222,11.569716274,48.14456856,1,#66c2a5,bicycle
135166,9,1,62,0,2016,4,11,6,3,6,4,0,0,0,1,1,0,0,0,692240.9221,5338640.0217,11.58580913,48.171900355,2,#fc8d62,car
135167,9,1,84,149,2016,4,15,1,3,1,6,0,0,0,1,0,0,0,0,691219.0169,5351868031.0,11.578047021,48.291098341,2,#fc8d62,car
135168,9,1,62,0,2016,4,9,7,3,5,3,0,0,1,1,0,0,0,0,695755.1493,5331111.4488,11.62956742,48.103164917,1,#66c2a5,bicycle
135170,9,1,62,0,2016,4,7,3,2,5,3,0,1,1,0,0,0,0,1,690806.6407,5342272.6185,11.568168751,48.204981777,1,#66c2a5,bicycle
135171,9,1,62,0,2016,4,16,2,2,5,3,0,0,1,0,0,1,0,0,689809.8348,5340149.3151,11.553816888,48.186196486,1,#66c2a5,bicycle
135174,9,1,62,0,2016,4,8,3,3,4,2,0,0,1,1,0,0,0,0,687863.6173,5338141.2573,11.526770266,48.168726294,1,#66c2a5,bicycle
135175,9,1,62,0,2016,4,10,2,3,5,3,0,0,0,1,0,0,0,0,688110.7622,5333880.1466,11.528207922,48.13035359,2,#fc8d62,car
135178,9,1,62,0,2016,4,8,6,3,6,4,0,0,0,1,1,0,0,0,691492.7533,5333928.9654,11.573636669,48.129783913,2,#fc8d62,car
135180,9,1,62,0,2016,4,12,1,3,0,7,0,1,0,0,0,1,0,1,695059.3588,5335300.1435,11.622147628,48.141024499,4,#e78ac3,marker
135183,9,1,62,0,2016,4,15,3,2,6,4,0,0,0,0,1,0,0,1,695926.5778,5339115.8747,11.635549836,48.17505162,3,#8da0cb,toilet
135184,9,1,62,0,2016,4,16,2,3,5,3,0,0,0,1,0,1,0,0,691894.9648,5342951.1358,11.583108536,48.210752068,2,#fc8d62,car
135186,9,1,62,0,2016,4,2,6,3,0,7,1,0,0,0,0,0,0,1,690611.3569,5337295.0178,11.563310077,48.160302372,6,#ffd92f,circle
135187,9,1,62,0,2016,4,14,1,3,3,6,0,0,1,0,0,0,0,0,692720.4435,5335396.5235,11.590783173,48.142603466,1,#66c2a5,bicycle
135190,9,1,62,0,2016,4,15,6,3,0,7,0,0,1,0,0,0,0,1,689119.4735,5334796.1284,11.542157823,48.138287631,1,#66c2a5,bicycle
135193,9,7,72,184,2016,4,16,7,3,5,3,0,0,0,1,0,1,0,0,635926.9219,5361725.4713,10.836249463,48.394030207,2,#fc8d62,car
135198,9,1,62,0,2016,4,15,6,3,2,6,0,0,0,1,0,0,0,0,687996.7477,5338549.0322,11.528739367,48.172352076,2,#fc8d62,car
135200,9,1,63,0,2016,4,8,4,3,5,3,0,0,1,0,0,0,1,0,733460.9909,5304399.3006,12.120838453,47.850491029,1,#66c2a5,bicycle
135201,9,7,72,217,2016,4,9,7,3,1,5,0,0,1,1,0,0,0,0,635783606.0,5381276.8332,10.840666389,48.569862968,1,#66c2a5,bicycle
135202,9,1,62,0,2016,4,19,2,3,6,4,2,1,0,1,1,0,0,0,695570.7121,5331844.9509,11.627428799,48.109813945,2,#fc8d62,car
135203,9,1,73,147,2016,4,16,6,2,4,6,0,1,1,0,0,0,0,0,682412.6442,5307791.0549,11.440600343,47.897498473,1,#66c2a5,bicycle
135206,9,7,72,147,2016,4,18,7,3,4,2,0,1,0,1,0,0,0,0,637890.1968,5365042.4545,10.863847009,48.423429552,2,#fc8d62,car
135207,9,1,62,0,2016,4,14,2,3,4,2,0,0,1,1,0,0,0,0,693570.7244,5335888.4904,11.602425143,48.146766984,1,#66c2a5,bicycle
135209,9,1,84,119,2016,4,7,2,3,1,7,0,0,1,1,0,0,0,0,696988.8698,5347337.9175,11.653641501,48.248616451,1,#66c2a5,bicycle
135210,9,7,61,0,2016,4,5,6,3,5,3,2,1,0,1,0,0,0,1,638365.4772,5359364.7016,10.86839673,48.372272304,2,#fc8d62,car
135212,9,1,62,0,2016,4,13,6,3,3,6,0,0,0,1,0,1,0,0,690861.5335,5333269611.0,11.564866712,48.124047244,2,#fc8d62,car
135214,9,7,72,125,2016,4,10,7,3,5,3,0,0,1,1,0,0,0,0,636490.7197,5347989.0582,10.839412391,48.270390439,1,#66c2a5,bicycle
135216,9,1,62,0,2016,4,12,3,3,4,2,0,0,0,1,0,0,0,0,698562.1657,5335292.4735,11.669179118,48.139872138,2,#fc8d62,car
135217,9,1,62,0,2016,4,4,2,3,1,7,2,0,1,1,0,0,0,0,691021.0431,5337337.2637,11.5688327,48.160559129,1,#66c2a5,bicycle
135218,9,1,63,0,2016,4,13,6,3,5,2,0,1,1,1,0,0,0,0,732711.6211,5305391.3039,12.111370028,47.859675031,1,#66c2a5,bicycle
135220,9,1,62,0,2016,4,9,6,3,3,6,0,1,0,1,0,0,0,0,692214.5056,5338903.77,11.585573432,48.174278847,2,#fc8d62,car
135221,9,7,61,0,2016,4,10,7,3,6,7,0,0,0,1,1,0,0,0,637031.0373,5360739.7938,10.850835457,48.384928157,2,#fc8d62,car
135223,9,7,61,0,2016,4,7,6,2,4,2,0,1,0,1,0,0,0,0,642337.7898,5362187.9288,10.922961633,48.39677396,2,#fc8d62,car
135227,9,7,61,0,2016,4,19,7,3,2,6,2,1,0,1,0,0,0,0,638849.3781,5360361.3738,10.875256587,48.38112787,2,#fc8d62,car
135229,9,1,62,0,2016,4,8,3,3,4,2,0,1,0,1,0,1,0,0,693664.9639,5332447.6511,11.602126864,48.115813119,2,#fc8d62,car
135230,9,1,62,0,2016,4,10,2,3,9,1,0,0,0,0,0,1,0,0,693182536.0,5335246.68,11.596920598,48.14111658,4,#e78ac3,marker
135231,9,1,87,150,2016,4,12,6,3,2,6,0,0,0,1,0,0,0,0,729571.5862,5304159331.0,12.068796468,47.849735794,2,#fc8d62,car
135233,9,1,87,117,2016,4,13,6,3,1,2,0,0,1,1,0,0,0,0,724577.7495,5305813.8561,12.00299632,47.866365792,1,#66c2a5,bicycle
135235,9,1,62,0,2016,4,7,6,3,5,3,0,0,1,1,0,0,0,0,694324.2524,5332658.6328,11.611071837,48.117508518,1,#66c2a5,bicycle
135238,9,1,84,138,2016,4,13,5,3,5,3,0,0,0,1,0,0,0,0,682507308.0,5331605793.0,11.451996503,48.111541416,2,#fc8d62,car
135239,9,7,61,0,2016,4,13,6,3,5,3,0,1,0,1,0,0,0,0,640729.6436,5351896.2659,10.897807746,48.304595541,2,#fc8d62,car
135242,9,1,62,0,2016,4,15,4,3,5,3,0,0,0,1,0,0,0,1,697732.3382,5336799157.0,11.658736385,48.153671502,2,#fc8d62,car
135243,9,1,84,129,2016,4,16,7,3,1,7,0,0,0,1,0,0,0,1,699845.3368,5326411.3491,11.682250448,48.059654483,2,#fc8d62,car
135244,9,1,62,0,2016,4,23,1,3,4,6,2,1,1,1,0,0,0,0,692074.3213,5334810068.0,11.581841884,48.137527893,1,#66c2a5,bicycle
135245,9,1,62,0,2016,4,13,4,3,5,2,0,0,1,1,0,0,0,0,692276.9181,5341898797.0,11.587767779,48.201178401,1,#66c2a5,bicycle
135246,9,1,63,0,2016,4,23,5,2,5,2,2,1,1,1,0,0,0,0,732900.4721,5305598.9002,12.114002923,47.861471685,1,#66c2a5,bicycle
135247,9,7,72,147,2016,4,15,5,3,5,3,0,0,0,0,0,0,0,1,638208.8384,5365778.4496,10.868394321,48.429977591,6,#ffd92f,circle
135251,9,1,62,0,2016,4,17,4,3,1,6,0,0,0,1,0,0,0,0,688122.6504,5338209.2458,11.530280825,48.169260777,2,#fc8d62,car
135252,9,1,62,0,2016,4,10,7,3,0,6,0,0,1,0,0,1,0,0,691822.8179,5335009.2351,11.578554455,48.139393839,1,#66c2a5,bicycle
135261,9,1,88,127,2016,4,17,4,3,3,6,0,1,1,1,0,0,0,0,679539.5513,5329852.8171,11.411423866,48.096627346,1,#66c2a5,bicycle
135262,9,1,78,120,2016,4,13,2,3,8,1,0,0,0,0,0,0,1,0,694091.6771,5351111.3083,11.61638742,48.28342307,5,#a6d854,bus
135264,9,1,62,0,2016,4,10,4,3,6,7,0,0,0,1,1,0,0,0,689327.1455,5337274.35,11.546048766,48.160500288,2,#fc8d62,car
135266,9,1,75,115,2016,4,21,7,2,6,6,2,1,1,0,1,0,0,0,723993.6542,5327186.9514,12.006328931,48.058604671,1,#66c2a5,bicycle
135271,9,1,62,0,2016,4,14,4,3,4,3,0,0,1,1,0,0,0,0,698701.0187,5332844.1982,11.669902012,48.117825652,1,#66c2a5,bicycle
135272,9,1,62,0,2016,4,10,6,3,5,3,0,1,0,1,0,0,0,0,688279.3112,5335887.7269,11.53135843,48.148348249,2,#fc8d62,car
135273,9,1,62,0,2016,4,11,4,2,6,4,0,0,0,1,1,0,0,0,690265.9859,5335648.7757,11.557934409,48.145609441,2,#fc8d62,car
135274,9,1,62,0,2016,4,7,1,3,0,6,0,1,0,1,0,0,0,1,681865.0196,5337046.3283,11.445698304,48.160628885,2,#fc8d62,car
135276,9,1,62,0,2016,4,13,6,3,5,7,0,1,1,1,0,0,0,0,687970.9913,5338583.6932,11.528408594,48.172671232,1,#66c2a5,bicycle
135279,9,1,62,0,2016,4,14,5,3,1,5,0,0,0,1,0,0,1,0,692269.8141,5337277.5857,11.585581399,48.159646378,2,#fc8d62,car
135282,9,1,62,0,2016,4,11,4,3,2,6,0,0,0,1,0,0,0,0,699938164.0,5334833.5411,11.687439574,48.135316824,2,#fc8d62,car
135286,9,1,62,0,2016,4,7,5,3,5,2,0,0,1,1,0,0,0,0,690360.3851,5343203.7621,11.562586371,48.213484722,1,#66c2a5,bicycle
135287,9,7,71,113,2016,4,15,6,3,2,6,0,1,0,1,0,0,0,0,656967.2654,5369721.2807,11.123290039,48.461029467,2,#fc8d62,car
135289,9,1,62,0,2016,4,12,4,3,5,3,0,0,0,1,0,1,0,0,692375.3553,5332336.9501,11.584767796,48.115209025,2,#fc8d62,car
135290,9,1,62,0,2016,4,18,5,3,5,3,0,0,0,1,0,0,0,0,681213.2631,5338597.6983,11.437602925,48.174759886,2,#fc8d62,car
135291,9,7,61,0,2016,4,18,6,2,4,2,0,0,0,1,0,1,0,0,638506.0324,5362333.2486,10.871272234,48.39893399,2,#fc8d62,car
135293,9,1,62,0,2016,4,16,4,3,5,2,0,0,1,0,0,1,0,0,693622.5247,5341887.9303,11.605853357,48.200671833,1,#66c2a5,bicycle
135294,9,1,62,0,2016,4,13,7,3,3,6,0,0,1,1,0,0,0,0,693321.9568,5333230.7099,11.597878109,48.122955266,1,#66c2a5,bicycle
135295,9,1,74,115,2016,4,16,5,3,5,3,0,0,1,1,0,0,0,0,681579.7776,5346072.09,11.445727203,48.241840068,1,#66c2a5,bicycle
135296,9,7,61,0,2016,4,11,5,3,5,3,0,0,0,1,0,0,0,0,640544.0323,5359303.8563,10.89777752,48.371243793,2,#fc8d62,car
135301,9,1,62,0,2016,4,14,4,3,6,2,0,0,0,1,1,0,0,0,684363.2323,5337515.8209,11.479465037,48.164129461,2,#fc8d62,car
135303,9,1,62,0,2016,4,7,4,3,1,6,0,0,0,1,0,0,0,0,686282.9165,5333270.6568,11.503399704,48.125412833,2,#fc8d62,car
135307,9,1,62,0,2016,4,13,4,3,5,2,0,0,1,1,0,0,0,0,696737.5201,5333455.9485,11.643830479,48.123933344,1,#66c2a5,bicycle
135308,9,1,62,0,2016,4,10,7,3,6,7,0,0,0,1,1,0,0,0,691312.2947,5332160.1076,11.570420061,48.113939809,2,#fc8d62,car
135309,9,7,72,162,2016,4,10,1,3,6,7,0,1,0,1,1,0,0,0,636090226.0,5335583891.0,10.830037251,48.158926327,2,#fc8d62,car
135314,9,1,62,0,2016,4,7,4,3,0,6,0,0,0,1,0,0,1,0,694520496.0,5334964.0112,11.614758107,48.138168446,2,#fc8d62,car
