OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
202264,"9,21E+18",9,1,79,119,2021,9,15,4,3,2,6,0,0,1,0,1,0,0,669765.552412,5340030.91849,11.284317175,48.190805542,0,2,#fc8d62,car
202265,"9,21E+18",9,1,62,0,2021,8,5,7,3,7,7,2,1,0,0,0,0,1,687179.739834,5334820.28275,11.516120609,48.139078277,1,1,#66c2a5,bicycle
202266,"9,21E+18",9,1,62,0,2021,9,19,4,2,5,3,2,1,1,0,0,0,0,687902.811952,5330196.20925,11.52379282,48.097302811,0,1,#66c2a5,bicycle
202267,"9,21E+18",9,1,62,0,2021,8,13,4,3,2,6,0,0,1,0,0,0,0,695871.029889,5338462.25616,11.634502311,48.169194415,0,2,#fc8d62,car
202269,"9,21E+18",9,7,77,151,2021,9,11,4,3,5,2,0,1,0,0,0,0,1,621374.349567,5294171.95364,10.620538423,47.789463899,0,1,#66c2a5,bicycle
202271,"9,21E+18",9,1,62,0,2021,8,13,2,3,0,7,0,1,0,0,0,0,1,691628.264203,5338041.08227,11.577307086,48.166702211,1,1,#66c2a5,bicycle
202276,"9,21E+18",9,1,83,140,2021,9,17,6,2,0,1,0,0,0,0,1,0,0,739659.566403,5341112.9754,12.224081577,48.178009017,1,4,#e78ac3,marker
202277,"9,21E+18",9,7,61,0,2021,9,15,3,3,5,1,0,1,0,0,0,0,0,641183.306702,5358014.27585,10.905971889,48.359505678,0,1,#66c2a5,bicycle
202284,"9,21E+18",9,1,81,130,2021,9,9,1,3,0,7,0,1,0,0,0,0,1,638947.600484,5321473.25224,10.863847046,48.031421765,0,1,#66c2a5,bicycle
202285,"9,21E+18",9,1,79,142,2021,8,17,4,3,1,6,0,0,1,0,0,0,0,672596.280282,5342003.71475,11.323176556,48.207777019,0,2,#fc8d62,car
202289,"9,21E+18",9,1,87,130,2021,9,17,7,3,1,5,0,1,1,0,0,0,0,711565.846001,5308563216,11.830577317,47.895489596,0,1,#66c2a5,bicycle
202297,"9,21E+18",9,1,62,0,2021,9,18,1,3,4,6,0,1,0,0,0,0,0,690331.309088,5343428.73909,11.562296316,48.2155155,0,1,#66c2a5,bicycle
202298,"9,21E+18",9,1,62,0,2021,9,15,2,3,5,3,0,1,1,0,0,0,0,693031.232506,5336301.33348,11.595366982,48.150641428,0,1,#66c2a5,bicycle
202299,"9,21E+18",9,1,75,137,2021,9,10,5,3,5,3,0,0,1,0,0,0,0,726012.414002,5330466.96599,12.035118603,48.087362035,0,2,#fc8d62,car
202300,"9,21E+18",9,1,62,0,2021,8,12,2,3,5,3,0,0,1,0,0,0,0,686221.657727,5334375.06427,11.503059944,48.135357598,0,2,#fc8d62,car
202301,"9,21E+18",9,1,84,136,2021,9,14,3,3,0,7,0,1,0,0,0,0,0,699400.219001,5327519657,11.676799777,48.069754381,0,1,#66c2a5,bicycle
202304,"9,21E+18",9,1,84,149,2021,8,18,4,3,5,3,1,0,1,0,0,0,0,691526.127866,5350126.80643,11.581393992,48.275356062,0,2,#fc8d62,car
202306,"9,21E+18",9,7,61,0,2021,9,13,3,3,5,3,0,0,1,0,0,0,0,643954.996536,5358542.24845,10.943548134,48.363627038,0,2,#fc8d62,car
202310,"9,21E+18",9,7,61,0,2021,9,15,2,3,2,1,0,1,0,0,0,0,0,640788.763052,5355970.18183,10.899964981,48.341213939,0,1,#66c2a5,bicycle
202315,"9,21E+18",9,7,72,125,2021,8,15,6,3,7,7,0,1,0,0,0,0,0,636125.513054,5347812.5504,10.834436495,48.268881858,0,1,#66c2a5,bicycle
202316,"9,21E+18",9,1,77,134,2021,9,12,4,3,5,3,0,1,1,0,0,0,0,714646.960924,5343781.49536,11.88941166,48.210928173,0,1,#66c2a5,bicycle
202319,"9,21E+18",9,1,62,0,2021,8,18,4,3,6,4,0,0,0,1,1,0,0,690676.20603,5335202.94071,11.56324404,48.14147948,0,3,#8da0cb,toilet
202321,"9,21E+18",9,2,61,0,2021,9,22,4,2,1,1,2,0,1,0,0,0,0,733119201,5381459.9133,12.158585152,48.542879501,0,2,#fc8d62,car
202331,"9,21E+18",9,1,62,0,2021,9,11,6,3,2,1,0,0,0,0,1,0,1,690614.290526,5339333.85807,11.564263478,48.178626391,0,4,#e78ac3,marker
202336,"9,21E+18",9,1,88,113,2021,9,18,1,3,0,1,0,1,0,0,0,0,0,675604.569888,5315568.43202,11.352763387,47.969314101,0,1,#66c2a5,bicycle
202337,"9,21E+18",9,1,84,149,2021,8,14,3,3,1,2,0,0,1,0,0,0,0,691825.778413,5349582.93817,11.585181676,48.270377306,0,2,#fc8d62,car
202343,"9,21E+18",9,1,84,147,2021,8,15,7,3,0,7,0,0,0,0,1,0,0,697766.790634,5341631.33574,11.661447293,48.197088556,0,4,#e78ac3,marker
202347,"9,21E+18",9,7,72,171,2021,9,14,7,3,0,7,0,1,0,0,0,0,0,636856.218654,5372860.82885,10.85243533,48.493956015,0,1,#66c2a5,bicycle
202349,"9,21E+18",9,1,84,130,2021,9,15,1,3,4,6,0,1,1,0,0,0,0,704173.508886,5346857.30483,11.750080463,48.242024212,0,1,#66c2a5,bicycle
202350,"9,21E+18",9,1,62,0,2021,9,19,2,3,0,7,1,1,0,0,0,0,0,691425.88064,5339693.95487,11.575332288,48.181618902,0,1,#66c2a5,bicycle
202351,"9,21E+18",9,1,88,145,2021,9,19,4,2,0,7,1,0,0,0,1,0,0,663013.052945,5326818.52238,11.18847226,48.073789979,0,4,#e78ac3,marker
202353,"9,21E+18",9,1,84,138,2021,9,12,4,3,8,1,0,0,0,0,0,0,1,680094.046421,5331689.96358,11.419639911,48.112984976,0,6,#ffd92f,circle
202362,"9,21E+18",9,1,62,0,2021,8,17,6,3,3,6,0,1,0,0,0,0,1,691606.045935,5334473.47421,11.575402581,48.1346438,0,1,#66c2a5,bicycle
202365,"9,21E+18",9,1,86,143,2021,9,8,6,3,0,1,0,0,1,0,0,0,1,683835.345518,5377724.10021,11.489924436,48.525682365,0,2,#fc8d62,car
202367,"9,21E+18",9,1,62,0,2021,8,20,6,3,5,3,0,0,1,0,0,0,0,687567.768319,5331573.44083,11.519902598,48.109780508,0,2,#fc8d62,car
202374,"9,21E+18",9,1,79,118,2021,8,18,4,3,0,3,0,1,1,0,0,0,0,673262.667001,5337750597,11.330403586,48.169362352,0,1,#66c2a5,bicycle
202375,"9,21E+18",9,7,61,0,2021,9,18,5,3,0,7,0,0,0,0,0,0,1,639732.420508,5358793.01192,10.886654719,48.366830644,0,6,#ffd92f,circle
202376,"9,21E+18",9,1,88,124,2021,9,16,3,2,0,1,0,1,0,0,0,0,0,659479.464812,5322455.90353,11.139441819,48.035459952,0,1,#66c2a5,bicycle
202379,"9,21E+18",9,1,79,134,2021,9,18,4,3,0,1,0,1,0,0,0,0,0,669739.774117,5342417.34612,11.284924976,48.212265725,0,1,#66c2a5,bicycle
202380,"9,21E+18",9,1,62,0,2021,8,12,7,3,4,2,0,0,1,0,1,0,0,690629.155623,5335500.5927,11.562745453,48.144168861,0,2,#fc8d62,car
202381,"9,21E+18",9,1,62,0,2021,9,11,4,3,5,3,0,1,0,0,0,0,0,694791.115119,5336141.72813,11.618930605,48.14867046,0,1,#66c2a5,bicycle
202383,"9,21E+18",9,1,79,123,2021,9,15,7,3,1,7,0,0,1,0,0,0,0,677109.646997,5333412.1416,11.380294896,48.129302959,0,2,#fc8d62,car
202384,"9,21E+18",9,7,61,0,2021,9,11,4,3,8,1,0,1,0,0,0,0,1,639073.380512,5359085.69221,10.877858187,48.36960791,0,1,#66c2a5,bicycle
202387,"9,21E+18",9,1,78,124,2021,8,13,2,3,0,1,0,1,0,0,0,0,0,700225.547911,5360400.96182,11.703390323,48.364996098,1,1,#66c2a5,bicycle
202389,"9,21E+18",9,1,86,143,2021,8,14,4,3,5,2,0,1,1,0,0,0,0,685237.194482,5378435.74419,11.509208806,48.531666351,0,1,#66c2a5,bicycle
202391,"9,21E+18",9,1,62,0,2021,9,15,2,3,5,7,0,1,1,0,0,0,0,695564.667868,5336697.48559,11.62957489,48.153427965,0,1,#66c2a5,bicycle
202399,"9,21E+18",9,7,61,0,2021,9,21,4,3,6,3,2,0,1,1,0,0,0,639420.013331,5356683.81302,10.881740182,48.347934305,0,2,#fc8d62,car
202400,"9,21E+18",9,1,62,0,2021,9,1,7,3,5,3,2,0,1,0,0,0,0,690159.743295,5335250.78293,11.556329817,48.14206405,0,2,#fc8d62,car
202401,"9,21E+18",9,1,88,120,2021,8,16,2,3,0,1,0,1,0,0,0,0,0,678820.379001,5328926695,11.401385495,48.088504533,0,1,#66c2a5,bicycle
202402,"9,21E+18",9,1,84,141,2021,9,19,1,2,5,7,0,1,1,0,0,0,0,697317.625009,5313049.44634,11.642218498,47.940349878,0,1,#66c2a5,bicycle
202403,"9,21E+18",9,7,73,182,2021,9,11,2,1,0,1,0,1,0,0,0,0,0,623565.801483,5380464.76187,10.674879467,48.565088546,0,1,#66c2a5,bicycle
202405,"9,21E+18",9,1,79,142,2021,9,21,5,3,8,1,2,1,0,0,0,0,0,672713.688991,5342471.73826,11.324946084,48.211952354,0,1,#66c2a5,bicycle
202410,"9,21E+18",9,1,62,0,2021,8,19,3,1,8,1,1,0,1,0,0,0,0,685194.560001,5329932309,11.487338589,48.095723567,0,2,#fc8d62,car
202412,"9,21E+18",9,7,61,0,2021,8,18,2,3,0,1,0,1,0,0,0,0,0,641179.439212,5358944.69657,10.906231968,48.367872543,1,1,#66c2a5,bicycle
202416,"9,21E+18",9,1,62,0,2021,9,13,5,3,1,6,0,0,1,0,0,0,0,696121.462492,5334127.93969,11.635870001,48.130162907,0,2,#fc8d62,car
202417,"9,21E+18",9,2,61,0,2021,9,13,3,3,0,7,0,1,0,0,0,0,0,732647.008463,5380729.38745,12.15178959,48.536492641,0,1,#66c2a5,bicycle
202419,"9,21E+18",9,1,79,126,2021,8,14,3,3,5,7,0,1,1,0,0,0,0,675656.886764,5341536.52524,11.364143386,48.202737801,0,1,#66c2a5,bicycle
202420,"9,21E+18",9,1,85,158,2021,9,18,7,3,0,1,0,0,0,0,0,0,1,667898565,5381273078,11.275687763,48.562049945,0,6,#ffd92f,circle
202422,"9,21E+18",9,1,62,0,2021,8,22,1,3,1,1,2,0,1,0,0,0,0,689314.464771,5336260.39249,11.545427296,48.151390562,1,2,#fc8d62,car
202425,"9,21E+18",9,1,90,157,2021,9,0,1,2,0,7,2,1,0,0,0,0,0,660927.857363,5302004.63759,11.151211796,47.8512212,0,1,#66c2a5,bicycle
202426,"9,21E+18",9,1,62,0,2021,8,19,3,3,4,6,0,1,0,0,0,0,1,691802.081627,5335601.37594,11.578542708,48.144722159,0,1,#66c2a5,bicycle
202428,"9,21E+18",9,1,62,0,2021,9,11,2,3,5,3,0,1,1,0,0,0,0,688710.346528,5336272.45298,11.537318248,48.151678488,0,1,#66c2a5,bicycle
202429,"9,21E+18",9,1,62,0,2021,8,14,5,3,0,1,0,0,0,0,1,0,0,686583.595043,5339577.51446,11.510201591,48.182012774,1,4,#e78ac3,marker
202432,"9,21E+18",9,1,62,0,2021,9,15,3,3,5,3,0,0,1,0,0,0,0,691483.788795,5336548.33546,11.574694111,48.153329178,0,2,#fc8d62,car
202433,"9,21E+18",9,1,62,0,2021,8,17,7,3,0,1,0,0,0,0,0,0,1,691455.391859,5335053.36991,11.573640389,48.139901175,1,6,#ffd92f,circle
202438,"9,21E+18",9,7,72,125,2021,9,17,4,3,2,6,0,0,1,0,0,0,0,637257.94018,5347620.77806,10.849626685,48.266913026,0,2,#fc8d62,car
202439,"9,21E+18",9,1,62,0,2021,9,17,7,3,0,1,0,1,0,0,0,0,0,693826.057882,5332967.04858,11.604525142,48.120432296,0,1,#66c2a5,bicycle
202441,"9,21E+18",9,1,62,0,2021,9,1,1,3,8,1,2,1,0,0,0,0,0,690084.513588,5334738.41176,11.55509086,48.137481333,0,1,#66c2a5,bicycle
202443,"9,21E+18",9,1,62,0,2021,8,11,2,2,1,5,0,0,1,0,1,0,0,693501.686345,5335404.82468,11.60127816,48.142440956,1,2,#fc8d62,car
202444,"9,21E+18",9,7,61,0,2021,8,8,7,3,5,3,0,0,1,0,0,0,0,643954.852231,5358542.43573,10.943546251,48.363628755,0,2,#fc8d62,car
202446,"9,21E+18",9,1,73,141,2021,9,14,6,2,0,1,0,1,0,0,0,0,0,697483.30381,5299238.66244,11.638121182,47.81617017,0,1,#66c2a5,bicycle
202447,"9,21E+18",9,7,61,0,2021,9,14,3,3,1,1,0,0,1,0,0,0,0,639207.596165,5357470.70036,10.879135037,48.355056683,0,2,#fc8d62,car
202451,"9,21E+18",9,7,71,130,2021,9,8,4,3,0,2,0,1,0,0,0,0,0,646520.243231,5358148.42715,10.978023311,48.359495913,1,1,#66c2a5,bicycle
202453,"9,21E+18",9,1,63,0,2021,8,12,3,3,4,2,0,0,1,0,1,0,0,734181.572116,5304914.60234,12.130735043,47.854858395,0,2,#fc8d62,car
202454,"9,21E+18",9,1,77,120,2021,9,19,2,3,5,3,0,1,0,0,1,0,0,720376.904944,5361219.97457,11.975533362,48.365643083,0,1,#66c2a5,bicycle
202456,"9,21E+18",9,1,62,0,2021,8,14,6,3,5,3,0,1,0,0,0,0,1,693996.589704,5330979.2305,11.605910135,48.102514466,0,1,#66c2a5,bicycle
202457,"9,21E+18",9,1,78,145,2021,8,11,5,3,0,1,0,0,0,0,1,0,0,697662.129462,5355458.51825,11.66649959,48.321386707,1,4,#e78ac3,marker
202460,"9,21E+18",9,1,62,0,2021,8,20,3,2,6,4,2,1,0,1,0,0,0,689634.547575,5333248.18336,11.548385465,48.124221306,1,1,#66c2a5,bicycle
202465,"9,21E+18",9,1,83,135,2021,8,10,4,3,0,1,0,1,0,0,0,0,0,741521.386523,5346617.06991,12.252217959,48.226744085,0,1,#66c2a5,bicycle
202467,"9,21E+18",9,1,63,0,2021,9,13,3,3,0,7,0,1,0,0,0,0,0,733886.502473,5306119.83686,12.127448185,47.865793649,0,1,#66c2a5,bicycle
202468,"9,21E+18",9,7,61,0,2021,8,18,6,3,5,3,0,1,1,0,0,0,0,639723.839648,5356392.80733,10.885742026,48.345250512,0,1,#66c2a5,bicycle
202469,"9,21E+18",9,1,88,121,2021,9,15,5,3,5,3,0,1,1,0,0,0,0,672244.815222,5330856.42845,11.313936791,48.107663078,0,1,#66c2a5,bicycle
202470,"9,21E+18",9,1,62,0,2021,9,11,6,3,4,6,0,1,0,0,0,0,0,682602.789393,5340873.53016,11.457254662,48.194818734,0,1,#66c2a5,bicycle
202479,"9,21E+18",9,1,75,132,2021,9,15,3,3,6,4,0,0,1,1,0,0,0,707802.578855,5330945.34188,11.791125638,48.097857136,0,2,#fc8d62,car
202480,"9,21E+18",9,1,62,0,2021,8,15,5,3,5,3,0,0,1,0,0,0,0,697633.201458,5335299.59711,11.656708745,48.140225364,1,2,#fc8d62,car
202482,"9,21E+18",9,1,62,0,2021,8,14,7,3,5,3,0,0,1,0,0,0,0,700434.428755,5334637.2769,11.69401007,48.133396895,1,2,#fc8d62,car
202483,"9,21E+18",9,7,74,198,2021,9,14,4,2,0,7,0,1,0,0,0,0,0,614137.868048,5349955.47551,10.538830044,48.292498761,0,1,#66c2a5,bicycle
202485,"9,21E+18",9,2,74,121,2021,8,5,5,3,8,1,1,0,1,0,0,0,0,726035.430452,5369031.93297,12.056028199,48.433823558,0,2,#fc8d62,car
202490,"9,21E+18",9,1,78,130,2021,9,21,2,3,0,1,2,1,0,0,0,0,0,703758.575896,5356679.30502,11.749234885,48.330421974,0,1,#66c2a5,bicycle
202492,"9,21E+18",9,7,61,0,2021,8,12,7,3,1,1,0,0,1,0,0,0,0,639270.843645,5356163.0772,10.879555746,48.343284864,0,2,#fc8d62,car
202493,"9,21E+18",9,1,73,126,2021,8,11,4,2,5,3,0,1,0,0,0,0,0,684490.126291,5305294.2481,11.46730284,47.874460728,0,1,#66c2a5,bicycle
202496,"9,21E+18",9,1,84,149,2021,8,6,3,3,0,1,0,0,0,0,1,0,0,691046.757606,5350802.72315,11.57524532,48.281575758,1,4,#e78ac3,marker
202497,"9,21E+18",9,1,62,0,2021,9,17,6,3,1,5,0,1,1,0,0,0,0,693198.828088,5333305.54942,11.596259176,48.123665279,0,1,#66c2a5,bicycle
202498,"9,21E+18",9,7,61,0,2021,9,14,4,3,5,3,0,1,0,0,0,1,0,639658.04884,5357868.42716,10.885344183,48.358533478,0,1,#66c2a5,bicycle
202499,"9,21E+18",9,1,62,0,2021,8,12,1,3,0,1,0,1,0,0,0,0,0,690711.591682,5333546.72238,11.562977821,48.126582848,1,1,#66c2a5,bicycle
202503,"9,21E+18",9,7,71,142,2021,8,19,3,3,5,3,0,1,1,0,0,0,0,646848.468682,5352358.99793,10.980433949,48.307365298,0,1,#66c2a5,bicycle
202504,"9,21E+18",9,7,77,112,2021,9,13,5,2,3,7,0,1,0,0,0,0,0,625391.15412,5298904.42659,10.675514618,47.831256501,0,1,#66c2a5,bicycle
202506,"9,21E+18",9,1,74,115,2021,8,11,6,3,0,3,0,0,1,0,0,0,1,680522.979566,5347305.25665,11.432032174,48.253226393,0,2,#fc8d62,car
202507,"9,21E+18",9,1,62,0,2021,9,18,6,3,5,2,0,1,1,0,0,0,0,684425.034742,5332465.81783,11.478108345,48.11871942,0,1,#66c2a5,bicycle
202509,"9,21E+18",9,1,87,150,2021,8,21,1,3,5,7,2,0,1,0,0,0,0,729283.682789,5303567.17857,12.064639898,47.844518325,0,2,#fc8d62,car
202516,"9,21E+18",9,1,82,136,2021,9,16,1,3,8,6,0,0,1,0,0,0,0,702250.845575,5299503.53382,11.701860633,47.817070065,0,2,#fc8d62,car
202528,"9,21E+18",9,1,62,0,2021,9,17,7,3,0,7,0,0,0,0,0,0,1,693672.611458,5333752.68997,11.602822379,48.127540096,0,6,#ffd92f,circle
202530,"9,21E+18",9,1,62,0,2021,9,19,1,3,3,2,1,1,1,0,0,0,0,689899.991246,5343163.55808,11.556377072,48.213261294,0,1,#66c2a5,bicycle
202531,"9,21E+18",9,1,62,0,2021,9,13,2,3,0,7,0,1,0,0,0,0,0,689023.569344,5332205.97058,11.539721212,48.115035439,0,1,#66c2a5,bicycle
202532,"9,21E+18",9,1,79,123,2021,9,17,4,3,0,7,0,1,0,1,0,0,0,676046.08814,5333215.4227,11.365932426,48.127829641,0,1,#66c2a5,bicycle
202534,"9,21E+18",9,1,62,0,2021,9,20,4,3,5,3,2,1,0,0,0,0,0,691316.571815,5333398.20881,11.571033025,48.125066494,0,1,#66c2a5,bicycle
202536,"9,21E+18",9,1,62,0,2021,8,17,4,3,5,3,0,0,1,0,0,0,0,688372.68068,5339918.54863,11.534397927,48.184550114,0,2,#fc8d62,car
202538,"9,21E+18",9,1,74,115,2021,9,17,4,3,1,6,0,0,1,0,1,0,0,682775.403646,5347746.45182,11.462538775,48.256546492,0,2,#fc8d62,car
202539,"9,21E+18",9,1,62,0,2021,8,15,3,3,6,7,0,0,1,1,0,0,0,683275.36784,5340012.13824,11.465925024,48.186882332,0,2,#fc8d62,car
202545,"9,21E+18",9,1,62,0,2021,9,8,5,3,0,7,0,1,0,0,0,0,0,686315.545634,5335671.99779,11.504888091,48.146987422,0,1,#66c2a5,bicycle
202546,"9,21E+18",9,1,62,0,2021,9,16,3,3,2,6,0,0,1,0,0,0,0,690108.162191,5342627.32878,11.558936217,48.208379414,0,2,#fc8d62,car
202547,"9,21E+18",9,7,72,125,2021,8,15,6,3,0,7,0,1,0,0,0,0,0,636149.217996,5348081.28735,10.834842309,48.271293284,0,1,#66c2a5,bicycle
202549,"9,21E+18",9,1,62,0,2021,9,18,6,3,8,7,0,1,0,0,0,0,0,698714.209268,5332048.38323,11.669708262,48.110669365,0,1,#66c2a5,bicycle
202551,"9,21E+18",9,1,88,124,2021,8,10,2,2,0,1,0,1,0,0,0,0,0,661325628,5319312289,11.163006983,48.006732823,1,1,#66c2a5,bicycle
202557,"9,21E+18",9,1,62,0,2021,9,8,2,3,5,3,0,0,1,0,0,0,0,688948.098033,5336437.8201,11.540585111,48.153094238,0,2,#fc8d62,car
202561,"9,21E+18",9,1,62,0,2021,8,12,7,3,3,6,0,0,1,0,1,0,0,691205.270278,5339274.49375,11.572178702,48.177915285,0,2,#fc8d62,car
202569,"9,21E+18",9,1,62,0,2021,9,14,3,3,1,5,0,0,1,0,1,0,0,691747.104001,5332051556,11.576207122,48.112833398,0,2,#fc8d62,car
202571,"9,21E+18",9,1,62,0,2021,9,3,4,2,0,7,2,1,0,0,0,0,0,691732.909928,5335884.35351,11.577741193,48.147286367,0,1,#66c2a5,bicycle
202574,"9,21E+18",9,1,62,0,2021,9,16,3,3,0,7,0,1,0,0,0,0,0,694461.686173,5340199.72255,11.616361886,48.18524264,0,1,#66c2a5,bicycle
202577,"9,21E+18",9,1,88,139,2021,8,10,2,3,1,5,0,1,1,0,0,0,0,674038.368001,5319638775,11.333447094,48.006333207,0,1,#66c2a5,bicycle
202580,"9,21E+18",9,1,62,0,2021,9,17,7,3,0,7,0,0,0,0,1,0,0,692203.382394,5335575.28658,11.58392024,48.144366562,0,4,#e78ac3,marker
202581,"9,21E+18",9,1,62,0,2021,8,22,2,3,5,3,2,0,1,0,0,0,0,698833.601806,5331926.1275,11.6712535,48.109533368,1,2,#fc8d62,car
202582,"9,21E+18",9,1,62,0,2021,9,10,1,3,5,3,0,1,0,0,0,0,0,691838.720934,5339813.75373,11.580934647,48.182571112,0,1,#66c2a5,bicycle
202583,"9,21E+18",9,1,87,117,2021,9,16,3,2,4,2,0,0,1,0,1,0,0,725469.452897,5304996.94368,12.014476959,47.858713575,0,2,#fc8d62,car
202584,"9,21E+18",9,1,78,124,2021,9,16,4,3,5,3,0,1,1,0,0,0,0,702591.776331,5364737.44152,11.737391236,48.403210209,0,1,#66c2a5,bicycle
202585,"9,21E+18",9,1,85,158,2021,8,12,7,3,8,1,0,1,0,0,0,0,0,667076.264417,5381344.0547,11.264579938,48.562907648,0,1,#66c2a5,bicycle
202587,"9,21E+18",9,7,61,0,2021,8,18,4,2,6,6,0,1,0,1,0,0,0,643603.804173,5357303.22741,10.938386644,48.352566408,0,1,#66c2a5,bicycle
202589,"9,21E+18",9,1,62,0,2021,9,8,3,3,5,3,0,1,1,0,0,0,0,691025.572108,5335102.64448,11.567890662,48.140473233,0,1,#66c2a5,bicycle
202596,"9,21E+18",9,1,62,0,2021,9,18,5,3,0,4,0,0,1,1,1,0,0,691445.905075,5334369.23012,11.573205514,48.133755058,0,2,#fc8d62,car
202600,"9,21E+18",9,1,62,0,2021,9,9,6,3,4,3,0,1,1,0,0,0,0,690849.270981,5339292.86957,11.567402886,48.178187462,0,1,#66c2a5,bicycle
202602,"9,21E+18",9,1,88,121,2021,8,6,2,3,3,6,0,1,1,0,0,0,0,671746.424906,5328998.3169,11.306499348,48.09109373,1,1,#66c2a5,bicycle
202612,"9,21E+18",9,1,62,0,2021,8,1,7,3,5,3,2,0,1,0,1,0,0,687721.218163,5334562.95353,11.523278584,48.13660583,1,2,#fc8d62,car
202616,"9,21E+18",9,1,62,0,2021,9,16,4,3,5,3,0,1,0,0,0,0,0,689810.213233,5334520.63349,11.551310503,48.135605809,0,1,#66c2a5,bicycle
202617,"9,21E+18",9,1,62,0,2021,9,2,7,3,6,7,2,0,1,1,0,0,0,692522.021958,5337465.75213,11.589054572,48.161261258,0,2,#fc8d62,car
202619,"9,21E+18",9,1,62,0,2021,9,15,1,3,6,4,0,1,0,1,0,0,0,689883.881296,5333483.88413,11.551837672,48.126265482,0,1,#66c2a5,bicycle
202622,"9,21E+18",9,7,71,146,2021,8,15,4,3,5,2,0,0,1,0,0,0,0,647428.727488,5347991.70628,10.986730351,48.26796262,0,2,#fc8d62,car
202625,"9,21E+18",9,2,61,0,2021,9,10,5,3,8,1,0,0,1,0,0,0,0,731753.532409,5381694.80641,12.140241093,48.545495367,0,2,#fc8d62,car
202626,"9,21E+18",9,1,62,0,2021,8,14,3,3,6,3,0,0,1,1,0,0,0,689051.034987,5334945.99295,11.541305328,48.139654966,0,2,#fc8d62,car
202632,"9,21E+18",9,1,77,117,2021,9,11,6,3,6,5,0,0,1,1,0,0,0,713669.259001,5354251245,11.881554165,48.305333033,0,2,#fc8d62,car
202634,"9,21E+18",9,1,62,0,2021,8,10,6,3,3,6,0,0,1,0,0,0,0,692188.266884,5335142.01791,11.583521702,48.140476994,1,2,#fc8d62,car
202635,"9,21E+18",9,1,74,126,2021,9,18,7,3,2,6,0,0,1,0,0,0,0,683649.686905,5345528.39694,11.473344595,48.236356953,0,2,#fc8d62,car
202637,"9,21E+18",9,7,61,0,2021,8,14,1,3,0,7,0,1,0,0,0,0,0,640541.491068,5359316.55795,10.897747471,48.371358568,0,1,#66c2a5,bicycle
202639,"9,21E+18",9,1,62,0,2021,8,1,1,3,3,6,2,0,1,0,0,0,0,682733.795001,5336228227,11.457019019,48.153026165,1,2,#fc8d62,car
202643,"9,21E+18",9,1,62,0,2021,9,19,5,3,5,3,1,1,1,0,0,0,0,692345.42755,5336966.21256,11.586456383,48.156824963,0,1,#66c2a5,bicycle
202646,"9,21E+18",9,1,79,121,2021,9,10,5,3,5,3,0,0,1,0,0,1,0,666743.350723,5341037.37522,11.244079223,48.200654187,0,2,#fc8d62,car
202647,"9,21E+18",9,7,77,121,2021,8,21,3,2,0,1,2,0,0,0,1,0,0,628195.670014,5321787.05191,10.719784408,48.036492715,0,4,#e78ac3,marker
202648,"9,21E+18",9,1,62,0,2021,9,10,6,3,2,6,0,0,1,0,0,0,0,693424.002164,5335208.33582,11.600145707,48.140698597,0,2,#fc8d62,car
202650,"9,21E+18",9,1,79,123,2021,8,17,2,3,5,3,0,1,1,0,0,0,0,675950.18967,5333377.37806,11.36471163,48.129312023,0,1,#66c2a5,bicycle
202652,"9,21E+18",9,1,81,128,2021,8,13,2,3,0,1,0,1,0,0,0,0,0,637947.513336,5327850.16432,10.852495996,48.088982249,1,1,#66c2a5,bicycle
202654,"9,21E+18",9,1,62,0,2021,8,7,3,3,5,2,0,1,1,0,0,0,0,691388.684164,5332033.03593,11.571388316,48.112774746,1,1,#66c2a5,bicycle
202656,"9,21E+18",9,1,62,0,2021,9,18,2,3,6,3,0,0,1,1,0,0,0,696465.796556,5332679.02083,11.639824965,48.117034664,0,2,#fc8d62,car
202658,"9,21E+18",9,1,62,0,2021,8,8,2,3,3,2,0,1,1,0,0,0,0,689698.282125,5334565.62612,11.549827577,48.13604358,1,1,#66c2a5,bicycle
202659,"9,21E+18",9,1,79,121,2021,9,6,4,3,6,7,1,0,1,1,0,0,0,667396.813701,5339918.91231,11.252425692,48.190427347,0,2,#fc8d62,car
202660,"9,21E+18",9,1,62,0,2021,8,16,7,3,2,6,0,0,1,0,0,0,0,691297.908485,5336631.55543,11.572234783,48.154133084,1,2,#fc8d62,car
202661,"9,21E+18",9,1,62,0,2021,9,19,4,3,2,2,0,0,1,0,1,0,0,686623.147151,5339544.79334,11.510718803,48.181707052,0,2,#fc8d62,car
202662,"9,21E+18",9,7,72,141,2021,8,7,2,3,5,3,0,0,1,0,1,0,0,622288.958868,5352230.2873,10.649338089,48.311433462,1,2,#fc8d62,car
202663,"9,21E+18",9,7,73,122,2021,9,15,6,3,5,3,0,0,1,0,0,0,1,625920.435028,5383811.54738,10.707794628,48.59471518,0,2,#fc8d62,car
