OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
217150,9,1,74,115,2019,9,18,6,3,2,6,1,0,1,0,0,0,0,681705374,5348801438,11.448589059,48.266337011,0,2,#fc8d62,car
217151,9,1,74,126,2019,9,11,6,2,1,5,0,1,1,0,0,0,0,684575.49889,5344804.90777,11.485485877,48.229585195,0,1,#66c2a5,bicycle
217152,9,1,78,124,2019,9,13,6,3,0,1,0,0,0,0,1,0,0,702926.487736,5364779.58146,11.741928795,48.403481252,0,4,#e78ac3,marker
217153,9,1,78,124,2019,9,9,6,3,5,3,0,0,1,0,0,0,0,703725502,5362747437,11.751726461,48.384962376,0,2,#fc8d62,car
217154,9,1,62,0,2019,9,20,5,3,1,6,0,1,1,0,0,0,1,690972.804278,5334181.3095,11.566769005,48.132208176,0,1,#66c2a5,bicycle
217155,9,1,62,0,2019,9,19,5,3,0,7,0,1,0,0,0,0,0,689428377,5332879716,11.545453964,48.12097086,0,1,#66c2a5,bicycle
217156,9,1,62,0,2019,9,18,5,3,2,6,0,0,1,0,0,0,0,692564.079692,5334124.02229,11.588108107,48.131213848,0,2,#fc8d62,car
217157,9,1,62,0,2019,9,14,5,3,5,2,0,1,1,0,0,0,0,688131.044866,5337142.4917,11.529921757,48.159670151,0,1,#66c2a5,bicycle
217158,9,1,62,0,2019,9,16,5,3,2,6,0,1,0,0,1,0,0,693279.376804,5334651.15492,11.597950784,48.135734764,0,1,#66c2a5,bicycle
217159,9,1,62,0,2019,9,8,5,3,6,4,0,1,0,1,0,0,0,692693.795312,5339211.43559,11.592153233,48.176898914,0,1,#66c2a5,bicycle
217160,9,1,62,0,2019,9,7,5,3,4,6,0,1,1,0,0,0,0,694984.377178,5335649.03374,11.621300511,48.144183145,0,1,#66c2a5,bicycle
217161,9,1,62,0,2019,9,8,5,3,4,6,0,1,1,0,0,0,0,683895.610121,5332330.04768,11.470942811,48.117652151,0,1,#66c2a5,bicycle
217162,9,1,62,0,2019,9,18,5,3,0,7,1,1,0,1,0,0,0,684346.859087,5333862.7109,11.477663091,48.131298129,0,1,#66c2a5,bicycle
217163,9,1,84,138,2019,9,18,5,3,6,4,0,0,1,1,0,0,0,682563.241408,5331063.29187,11.452515092,48.106648972,0,2,#fc8d62,car
217164,9,1,62,0,2019,9,14,5,3,0,2,0,1,0,0,0,0,0,685716.922262,5332447.49306,11.495442365,48.118179233,0,1,#66c2a5,bicycle
217165,9,1,84,134,2019,9,17,5,3,5,3,0,1,1,0,0,0,0,692577.493827,5322750.74642,11.583162206,48.028988054,0,1,#66c2a5,bicycle
217166,9,1,62,0,2019,9,12,5,3,5,2,0,1,0,0,0,0,0,684625.411181,5329101.75772,11.479342693,48.088423211,0,1,#66c2a5,bicycle
217167,9,1,62,0,2019,9,17,5,3,6,7,0,1,0,1,0,0,0,684694.701152,5329275.46502,11.480347413,48.089964524,0,1,#66c2a5,bicycle
217168,9,1,84,130,2019,9,17,5,3,0,1,0,1,0,0,0,0,0,702049.657809,5347104.20144,11.721625091,48.244923329,0,1,#66c2a5,bicycle
217169,9,1,62,0,2019,9,8,5,3,3,5,0,1,1,0,0,0,0,694074.599954,5334192.73434,11.608419428,48.131372634,0,1,#66c2a5,bicycle
217170,9,1,62,0,2019,9,19,5,3,6,4,0,0,1,1,0,0,0,690417.001136,5335186.73112,11.559755932,48.141411415,0,2,#fc8d62,car
217171,9,1,62,0,2019,9,21,5,3,6,2,2,0,1,1,0,0,0,691020159,5334027676,11.567335937,48.130813117,0,2,#fc8d62,car
217172,9,1,62,0,2019,9,10,5,3,5,3,0,1,1,0,0,0,0,691917.908967,5334408.16317,11.579560549,48.133962826,0,1,#66c2a5,bicycle
217183,9,7,61,0,2019,9,15,5,3,6,4,0,1,0,1,0,0,0,639154.882491,5355262.24556,10.877694047,48.335210306,0,1,#66c2a5,bicycle
217184,9,7,72,151,2019,9,17,5,3,0,3,0,1,1,0,0,0,0,631407.896151,5343051.60179,10.769415744,48.227065439,0,1,#66c2a5,bicycle
217185,9,7,72,125,2019,9,17,5,2,5,3,0,0,1,0,1,0,0,633923.982547,5348408.94271,10.804972862,48.274714139,0,2,#fc8d62,car
217186,9,1,63,0,2019,9,20,2,3,5,3,2,0,1,0,0,0,0,732653.102834,5304764.42263,12.110251655,47.85406423,0,2,#fc8d62,car
217187,9,7,61,0,2019,9,5,5,3,6,4,2,0,1,1,0,0,0,638730.193364,5362302.80001,10.874288994,48.398610921,0,2,#fc8d62,car
217188,9,7,61,0,2019,9,16,5,2,1,1,0,0,1,0,0,0,0,639295.710988,5361723.73269,10.88173295,48.393279432,0,2,#fc8d62,car
217189,9,7,61,0,2019,9,18,5,3,1,3,0,1,1,0,0,0,0,639481.370759,5362382.65963,10.884458475,48.399163263,0,1,#66c2a5,bicycle
217190,9,7,61,0,2019,9,20,5,3,5,2,2,1,1,0,0,0,0,639700.516479,5356214.42393,10.88536825,48.343651688,0,1,#66c2a5,bicycle
217191,9,7,61,0,2019,9,23,5,3,0,1,2,0,0,0,0,0,1,639491.547108,5359656.7426,10.883690821,48.374650361,0,6,#ffd92f,circle
217206,9,7,61,0,2019,9,10,2,3,3,6,0,0,1,0,0,0,0,640129.697143,5359137.06124,10.892130313,48.369836158,0,2,#fc8d62,car
217242,9,2,61,0,2019,9,18,5,3,5,3,1,0,1,0,0,0,0,731101.915231,5382067.06763,12.131632014,48.549079687,0,2,#fc8d62,car
217243,9,2,61,0,2019,9,6,5,3,4,6,2,1,0,0,0,0,0,731818.974195,5379885.02789,12.140119855,48.529214289,0,1,#66c2a5,bicycle
217244,9,1,90,130,2019,9,14,5,3,5,6,0,0,1,0,1,0,0,650274.108289,5295410.32121,11.00660349,47.794505083,0,2,#fc8d62,car
217245,9,1,90,140,2019,9,11,5,3,0,1,0,0,0,0,1,0,0,644634.70293,5295067.03848,10.931231404,47.792709542,0,4,#e78ac3,marker
217249,9,1,87,182,2019,9,14,5,3,1,1,0,0,1,0,0,0,0,740289.862725,5327808.71607,12.22505068,48.058262857,0,2,#fc8d62,car
217250,9,1,63,0,2019,9,18,5,3,5,3,0,0,1,0,0,0,0,732718.490476,5305241.74021,12.111381256,47.858328845,0,2,#fc8d62,car
217252,9,1,82,120,2019,9,16,5,3,5,3,0,1,1,0,0,0,0,701458.280687,5306150.85555,11.694379527,47.877061333,0,1,#66c2a5,bicycle
217255,9,1,85,158,2019,9,17,5,3,5,3,0,1,1,0,0,0,0,667654.725044,5381622.13573,11.272526119,48.565252954,0,1,#66c2a5,bicycle
217256,9,1,81,130,2019,9,13,5,3,5,3,0,1,1,0,0,0,0,639039.852137,5325020.45508,10.866236227,48.063299331,0,1,#66c2a5,bicycle
217257,9,1,74,115,2019,9,10,5,3,0,1,0,1,0,0,0,0,0,682809.188542,5348464.17864,11.463303629,48.262988003,0,1,#66c2a5,bicycle
217258,9,1,74,115,2019,9,8,5,3,0,1,0,1,0,0,0,0,0,681053.565453,5345134.72044,11.438245606,48.23356486,0,1,#66c2a5,bicycle
217259,9,1,78,143,2019,9,20,5,3,0,1,2,1,0,0,0,0,0,716867.210197,5372958.07983,11.934278887,48.472322236,0,1,#66c2a5,bicycle
217260,9,1,77,130,2019,9,15,5,3,1,3,0,1,1,0,0,0,0,711013.801931,5350630.85467,11.843980326,48.273692785,0,1,#66c2a5,bicycle
217261,9,1,62,0,2019,9,18,4,2,5,2,0,0,1,0,1,0,0,694038.872314,5341771114,11.611397307,48.19949485,0,2,#fc8d62,car
217262,9,1,62,0,2019,9,17,4,3,3,6,0,1,1,0,0,0,0,690392.983618,5335342.3945,11.559502999,48.142817701,0,1,#66c2a5,bicycle
217263,9,1,62,0,2019,9,12,4,3,3,6,0,0,1,0,0,0,1,690336.384662,5343124.20393,11.56222792,48.212776863,0,2,#fc8d62,car
217264,9,1,62,0,2019,9,16,4,3,5,3,0,1,1,0,0,0,0,693335.9771,5333696.95717,11.598277799,48.127141513,0,1,#66c2a5,bicycle
217265,9,1,62,0,2019,9,7,4,3,5,2,0,1,1,0,0,0,0,693052.616808,5342059.81322,11.59826967,48.20239018,0,1,#66c2a5,bicycle
217266,9,1,62,0,2019,9,15,4,3,0,7,0,1,0,0,0,0,0,683408.205629,5335678.5251,11.465841506,48.147890983,0,1,#66c2a5,bicycle
217267,9,1,84,112,2019,9,8,4,3,6,6,0,0,1,1,0,0,0,699472.855745,5336779.65839,11.682104,48.152952775,0,2,#fc8d62,car
217269,9,1,62,0,2019,9,8,4,3,6,2,0,1,0,1,0,0,0,689463.748174,5335307.79427,11.547008482,48.142784106,0,1,#66c2a5,bicycle
217270,9,1,84,135,2019,9,13,4,3,0,1,0,1,0,0,0,0,0,690053.227973,5347485.14556,11.560376055,48.25205714,0,1,#66c2a5,bicycle
217271,9,1,62,0,2019,9,15,4,2,5,2,0,1,0,0,0,1,0,695811.104308,5334159.47254,11.631717848,48.130541856,0,1,#66c2a5,bicycle
217272,9,1,62,0,2019,9,14,4,3,1,7,0,1,1,0,0,0,0,691774.594974,5338216.10754,11.579352026,48.168231176,0,1,#66c2a5,bicycle
217273,9,1,62,0,2019,9,10,4,3,0,7,0,1,0,1,0,0,0,691537.607703,5335960.85907,11.575152639,48.148032822,0,1,#66c2a5,bicycle
217274,9,1,62,0,2019,9,16,4,3,1,3,0,1,1,0,0,0,0,692942.543354,5340426.71688,11.596047713,48.18774597,0,1,#66c2a5,bicycle
217275,9,1,62,0,2019,9,17,4,3,6,2,0,0,1,1,0,0,0,678312444,5339053663,11.398809428,48.179679108,0,2,#fc8d62,car
217276,9,1,62,0,2019,9,7,4,3,5,3,0,1,1,0,0,0,0,687993.450869,5339139.16336,11.52895606,48.177657231,0,1,#66c2a5,bicycle
217278,9,1,62,0,2019,9,7,4,3,2,6,0,1,1,0,0,0,0,687871.886024,5337092.84346,11.526418271,48.159300528,0,1,#66c2a5,bicycle
217279,9,1,62,0,2019,9,7,4,3,5,3,0,1,1,0,0,0,0,685170.2,5332469248,11.488112806,48.118533995,0,1,#66c2a5,bicycle
217280,9,1,62,0,2019,9,12,4,3,2,6,0,0,1,0,0,0,0,697923.131208,5330913.17776,11.658565516,48.100713209,0,2,#fc8d62,car
217281,9,1,62,0,2019,9,12,4,3,5,3,0,1,1,0,0,0,0,696745.427762,5331795.54115,11.643170572,48.109008128,0,1,#66c2a5,bicycle
217282,9,1,62,0,2019,9,18,4,3,0,7,0,1,0,0,0,0,0,689590.850769,5332704.3434,11.547556991,48.119346237,0,1,#66c2a5,bicycle
217283,9,1,62,0,2019,9,17,4,3,1,7,0,0,1,0,1,0,0,691652.167242,5338414.19112,11.577796394,48.170048436,0,2,#fc8d62,car
217284,9,1,62,0,2019,9,15,4,3,6,4,0,1,0,1,0,0,0,690641.339864,5337361.33879,11.563742585,48.160889471,0,1,#66c2a5,bicycle
217297,9,7,72,217,2019,9,6,4,3,8,1,2,0,0,0,1,0,0,635914.470301,5380810.32076,10.842286991,48.565639891,1,4,#e78ac3,marker
217298,9,7,61,0,2019,9,8,4,2,0,1,0,1,0,0,0,0,0,639529.281415,5358785.42425,10.883910979,48.366807355,0,1,#66c2a5,bicycle
217299,9,7,71,113,2019,9,17,4,2,0,7,0,1,0,0,0,0,0,654474.261016,5366372.06493,11.088355365,48.431535399,0,1,#66c2a5,bicycle
217325,9,2,61,0,2019,9,18,4,3,0,1,0,0,1,0,1,0,0,732832.471153,5380829.48525,12.154354099,48.537323017,0,2,#fc8d62,car
217327,9,1,90,157,2019,9,12,4,3,5,3,0,0,1,0,1,0,0,660598.388089,5301558.74488,11.146645277,47.847294548,0,2,#fc8d62,car
217332,9,1,86,143,2019,9,7,4,3,0,6,0,0,1,0,1,0,0,685201.558856,5378673.22494,11.508832084,48.533811276,0,2,#fc8d62,car
217334,9,1,79,123,2019,9,6,4,3,4,2,2,0,1,0,1,0,0,675600.821014,5333458.72587,11.360053892,48.130139767,0,2,#fc8d62,car
217335,9,1,74,115,2019,9,10,4,3,3,6,0,0,1,0,0,1,0,682136.952379,5348721.16527,11.454364733,48.265491541,0,2,#fc8d62,car
217336,9,1,77,117,2019,9,7,4,3,3,6,0,1,0,0,0,0,0,714467.696147,5354142.93119,11.892252666,48.304089661,0,1,#66c2a5,bicycle
217338,9,1,62,0,2019,9,7,3,3,6,4,0,1,0,1,0,0,0,693124946,5336235658,11.59659585,48.15002271,0,1,#66c2a5,bicycle
217339,9,1,62,0,2019,9,13,3,3,1,6,0,0,1,0,0,0,0,689568.158656,5333539.11879,11.547623616,48.12685603,0,2,#fc8d62,car
217340,9,1,62,0,2019,9,13,3,3,4,7,0,0,1,0,0,0,0,696006176,5338788554,11.636468477,48.172085321,0,2,#fc8d62,car
217341,9,1,62,0,2019,9,9,3,2,5,3,0,1,0,0,1,0,0,692449.983681,5334883.56657,11.586919371,48.138074985,0,1,#66c2a5,bicycle
217342,9,1,62,0,2019,9,8,3,3,5,2,0,0,1,0,1,0,0,692252.385569,5337234.39272,11.585327755,48.159263439,0,2,#fc8d62,car
217343,9,1,84,147,2019,9,19,3,3,6,6,2,0,0,1,1,0,0,697200.262728,5339752.00171,11.652959245,48.180374722,0,3,#8da0cb,toilet
217344,9,1,62,0,2019,9,7,3,3,3,7,0,0,1,0,1,0,0,688844.796597,5336238.46946,11.539109087,48.151333135,1,2,#fc8d62,car
217345,9,1,62,0,2019,9,14,3,3,4,2,0,0,0,0,1,0,1,690348.734354,5334734.50939,11.558637066,48.137367279,0,4,#e78ac3,marker
217346,9,1,62,0,2019,9,19,3,3,0,3,1,1,1,0,0,0,0,690861.03175,5329951.75504,11.563375578,48.09422652,0,1,#66c2a5,bicycle
217347,9,1,62,0,2019,9,11,3,3,5,2,0,1,1,0,0,0,0,692618.96607,5334805.15179,11.589152973,48.137319083,0,1,#66c2a5,bicycle
217348,9,1,62,0,2019,9,18,3,3,5,2,0,0,1,0,0,0,1,689427719,5337211584,11.547371932,48.159906191,0,2,#fc8d62,car
217349,9,1,62,0,2019,9,13,3,3,5,4,0,0,0,1,0,0,1,686490.818829,5334868.31394,11.50689019,48.13971228,0,3,#8da0cb,toilet
217351,9,1,84,122,2019,9,16,3,3,3,6,0,1,1,0,0,0,0,688833.805621,5324560.88315,11.533795287,48.04637585,0,1,#66c2a5,bicycle
217352,9,1,62,0,2019,9,7,3,3,0,7,0,1,0,0,0,0,0,686617.918484,5332286.73693,11.507466529,48.116470883,1,1,#66c2a5,bicycle
217353,9,1,62,0,2019,9,16,3,3,4,2,0,1,1,0,0,0,0,692299.278329,5335021.69342,11.584958087,48.139362002,0,1,#66c2a5,bicycle
217356,9,7,78,203,2019,9,18,3,3,5,2,0,1,1,0,0,0,0,621914.053111,5324002.28365,10.636182135,48.057645606,0,1,#66c2a5,bicycle
217362,9,7,61,0,2019,9,6,3,3,3,6,1,1,1,0,0,0,0,638830.368276,5362502.99015,10.875707832,48.400388928,0,1,#66c2a5,bicycle
217363,9,7,72,147,2019,9,7,3,3,5,3,0,0,1,0,1,0,0,638806.527784,5365587.49904,10.87640653,48.42812918,1,2,#fc8d62,car
217364,9,7,61,0,2019,9,18,3,3,4,2,0,0,1,0,1,0,0,637653.111089,5362092.0696,10.859676189,48.396952147,0,2,#fc8d62,car
217365,9,7,61,0,2019,9,10,3,3,0,7,0,0,0,0,1,0,0,639229.97547,5360508.72063,10.880442759,48.382368894,0,4,#e78ac3,marker
217366,9,7,61,0,2019,9,12,3,3,6,7,0,1,0,1,0,0,0,640173.307716,5359659.61468,10.892893047,48.374525111,0,1,#66c2a5,bicycle
217368,9,7,61,0,2019,9,11,3,3,6,4,0,1,0,1,0,0,0,640012.328754,5359225.32392,10.890575808,48.370655838,0,1,#66c2a5,bicycle
217369,9,7,61,0,2019,9,18,3,3,3,2,0,1,1,0,0,0,0,639967.212936,5359183.64241,10.889953083,48.370291058,0,1,#66c2a5,bicycle
217370,9,7,61,0,2019,9,10,3,3,4,2,0,0,1,0,0,0,0,640551.244633,5359228.92461,10.897849808,48.370568426,0,2,#fc8d62,car
217371,9,1,73,126,2019,9,18,2,3,5,3,0,1,1,0,0,0,0,683950.470115,5306343.06831,11.460539211,47.884043452,0,1,#66c2a5,bicycle
217400,9,1,73,126,2019,9,17,3,3,2,6,0,0,1,0,0,0,0,684340.691824,5306215.41347,11.465699371,47.88278403,0,2,#fc8d62,car
217406,9,1,87,182,2019,9,13,3,3,3,6,0,0,1,0,1,0,0,740301.784222,5327809.49519,12.225210859,48.058265367,0,2,#fc8d62,car
217407,9,1,63,0,2019,9,10,3,3,0,7,0,1,0,0,0,0,0,733472.229459,5306115.21488,12.121914687,47.865902796,0,1,#66c2a5,bicycle
217409,9,1,86,151,2019,9,18,3,3,0,6,0,1,0,0,0,0,0,681607.089304,5376841.87779,11.459389223,48.518401456,0,1,#66c2a5,bicycle
217412,9,1,81,114,2019,9,18,3,3,9,1,0,0,1,0,0,0,0,656526.884301,5313050.48123,11.096430562,47.951624903,0,2,#fc8d62,car
217413,9,1,78,120,2019,9,18,3,3,1,1,0,1,1,0,0,0,0,694158.616009,5353017.0726,11.618164835,48.300530273,0,1,#66c2a5,bicycle
217414,9,1,77,117,2019,9,18,3,3,2,6,0,0,1,0,0,0,0,715106673,5353996.68,11.900783751,48.302558659,0,2,#fc8d62,car
217415,9,1,77,123,2019,9,14,3,3,6,7,0,0,0,1,0,0,1,727446.773974,5344408.34737,12.061800719,48.21210303,0,3,#8da0cb,toilet
217416,9,1,62,0,2019,9,16,2,3,5,3,0,0,0,0,1,0,1,693860.442423,5333977.18545,11.605446113,48.129500615,0,4,#e78ac3,marker
217417,9,1,62,0,2019,9,7,2,3,6,4,0,0,1,1,0,0,0,692624.124672,5331390.0641,11.587679158,48.106623385,0,2,#fc8d62,car
217418,9,1,62,0,2019,9,16,2,3,0,7,0,0,1,0,1,0,0,690724.358516,5334846.25595,11.563730945,48.138259184,0,2,#fc8d62,car
217419,9,1,62,0,2019,9,22,2,3,5,3,2,0,1,0,0,0,0,686642.96339,5330319.90702,11.50694226,48.098784904,0,2,#fc8d62,car
217420,9,1,62,0,2019,9,17,2,3,5,3,0,1,1,0,0,0,0,691952.004579,5331386.88796,11.578658082,48.106797714,0,1,#66c2a5,bicycle
217421,9,1,62,0,2019,9,19,2,3,7,7,2,1,0,0,0,0,0,690717.065564,5335724.51786,11.564026358,48.14615514,0,1,#66c2a5,bicycle
217422,9,1,62,0,2019,9,11,2,3,2,6,0,0,1,0,0,0,1,692246.493038,5338555.89891,11.585845947,48.171142596,0,2,#fc8d62,car
217423,9,1,84,122,2019,9,16,2,3,5,3,0,0,1,0,1,0,0,688012594,5323836408,11.522469108,48.040106375,0,2,#fc8d62,car
217424,9,1,62,0,2019,9,6,2,3,4,6,0,1,1,0,0,0,0,679137.751616,5338553.81007,11.409691311,48.174953818,0,1,#66c2a5,bicycle
217425,9,1,62,0,2019,9,8,2,3,5,2,0,1,1,0,0,0,0,690498.196887,5342229.59873,11.564002248,48.20468775,0,1,#66c2a5,bicycle
217426,9,1,62,0,2019,9,21,2,2,0,7,2,0,1,0,1,0,0,697519.526938,5333950.06368,11.654556682,48.12813199,0,2,#fc8d62,car
217427,9,1,62,0,2019,9,5,2,3,2,6,2,0,1,0,1,0,0,689402.398668,5342622.39378,11.54944392,48.208546032,0,2,#fc8d62,car
217428,9,1,62,0,2019,9,18,2,3,5,3,0,1,1,0,0,0,0,688305.404857,5330588.62116,11.529367858,48.100711071,0,1,#66c2a5,bicycle
217429,9,1,84,146,2019,9,12,2,3,0,7,0,1,0,0,0,0,0,698267.117978,5328010.46501,11.661833441,48.074518648,0,1,#66c2a5,bicycle
217430,9,1,62,0,2019,9,13,2,3,6,6,0,1,0,1,0,0,0,691578.935048,5332625.93589,11.574208094,48.118046482,0,1,#66c2a5,bicycle
217431,9,1,62,0,2019,9,21,2,3,1,6,2,1,1,0,0,0,0,691421.326943,5332922.14376,11.572225544,48.120756173,0,1,#66c2a5,bicycle
217432,9,1,62,0,2019,9,6,2,3,5,3,0,1,1,0,0,0,0,696126.497148,5335280.22372,11.636468091,48.140517439,0,1,#66c2a5,bicycle
217433,9,1,62,0,2019,9,7,2,3,4,6,0,1,0,0,0,0,0,686584.102067,5332646.97092,11.507170245,48.119718712,0,1,#66c2a5,bicycle
217434,9,1,62,0,2019,9,16,2,3,0,7,0,0,1,0,0,0,0,690611.530082,5334747.44814,11.562171653,48.13740491,0,2,#fc8d62,car
217435,9,1,62,0,2019,9,18,2,3,1,5,1,1,1,0,0,0,0,689030.800121,5334947302,11.541034181,48.139672743,0,1,#66c2a5,bicycle
217436,9,1,62,0,2019,9,10,2,3,5,3,0,1,1,0,0,0,0,692297.869285,5337889.7176,11.586235005,48.165139587,0,1,#66c2a5,bicycle
217437,9,1,62,0,2019,9,14,2,3,2,6,0,1,1,0,0,0,0,690817.597908,5335144.39775,11.565116552,48.140910912,0,1,#66c2a5,bicycle
217440,9,7,62,0,2019,9,9,2,3,3,2,0,1,1,0,0,0,0,622295.698405,5305567.75581,10.636054833,47.891780853,0,1,#66c2a5,bicycle
217442,9,7,72,130,2019,9,17,2,2,0,2,0,1,0,0,0,0,0,631555.199054,5357046.79278,10.775757469,48.352885477,0,1,#66c2a5,bicycle
217443,9,7,61,0,2019,9,15,2,3,5,3,0,1,1,0,0,0,0,638368383,5358569439,10.868174288,48.36512081,0,1,#66c2a5,bicycle
217445,9,7,61,0,2019,9,17,2,3,0,7,0,1,0,0,0,0,0,639212.440701,5360106.07261,10.880072692,48.378752258,0,1,#66c2a5,bicycle
217446,9,7,61,0,2019,9,23,2,3,6,3,2,0,1,1,0,0,0,639411.381874,5358501.01374,10.882225738,48.364276058,0,2,#fc8d62,car
217447,9,7,61,0,2019,9,7,2,3,2,1,0,0,1,0,0,0,0,640352.423673,5355594.36046,10.893954641,48.337931742,0,2,#fc8d62,car
217448,9,7,61,0,2019,9,12,2,3,5,3,0,1,1,0,0,0,0,639642708,5359903822,10.88581302,48.376838596,0,1,#66c2a5,bicycle
217449,9,7,61,0,2019,9,7,2,3,2,6,0,1,1,0,0,0,0,640319.849246,5359890.73751,10.894947956,48.376570722,0,1,#66c2a5,bicycle
217454,9,1,73,123,2019,9,7,2,2,1,1,0,1,0,0,0,0,1,679974653,5302685689,11.405884403,47.852292544,0,1,#66c2a5,bicycle
217459,9,1,63,0,2019,9,10,2,3,5,1,0,1,1,0,0,0,0,731269.384585,5303950.67819,12.091346239,47.847252657,1,1,#66c2a5,bicycle
217462,9,1,86,146,2019,9,17,2,2,5,2,0,1,1,0,0,0,0,685473.493502,5371565.64919,11.509354973,48.469849861,1,1,#66c2a5,bicycle
217464,9,1,74,122,2019,9,16,2,2,9,1,0,0,1,0,0,0,0,680085.539218,5351695.92434,11.428014578,48.292817133,1,2,#fc8d62,car
217468,9,1,83,135,2019,9,13,2,3,4,7,0,0,0,0,0,0,1,742981.628544,5350495.14531,12.274072421,48.261019865,1,6,#ffd92f,circle
217470,9,1,74,115,2019,9,8,2,3,0,1,0,1,0,0,0,0,0,680711.092429,5347944.33317,11.434836984,48.25891722,1,1,#66c2a5,bicycle
217471,9,1,74,115,2019,9,7,2,3,6,4,0,0,1,1,0,0,0,681241.56155,5347844.91576,11.44193502,48.25787209,1,2,#fc8d62,car
217472,9,1,78,124,2019,9,15,2,3,5,3,0,1,1,0,0,0,0,703743.95403,5363849.10419,11.752509647,48.3948562,0,1,#66c2a5,bicycle
217473,9,1,62,0,2019,9,2,1,3,0,1,2,1,0,0,0,0,0,691676.545317,5336730.42109,11.577365212,48.15490767,0,1,#66c2a5,bicycle
217474,9,1,62,0,2019,9,19,1,2,6,4,2,0,1,1,0,0,0,690164.117788,5333919.7582,11.555794368,48.13009948,0,2,#fc8d62,car
217475,9,1,62,0,2019,9,1,1,2,0,4,2,0,1,1,0,0,0,689583.92763,5335274.99631,11.548607825,48.142453517,0,2,#fc8d62,car
217476,9,1,62,0,2019,9,18,1,3,6,7,0,0,0,1,0,0,1,690451.804581,5334742.1885,11.560024519,48.13740546,0,3,#8da0cb,toilet
217477,9,1,84,135,2019,9,18,1,3,7,1,0,1,0,0,0,0,0,689867.447544,5346921.56537,11.557623073,48.247047463,0,1,#66c2a5,bicycle
217478,9,1,84,130,2019,9,14,1,3,3,6,0,1,0,0,0,0,0,700118.776086,5347999.12723,11.696069017,48.253578291,0,1,#66c2a5,bicycle
217479,9,1,62,0,2019,9,16,1,3,4,6,0,0,1,0,0,0,0,698268393,5335339886,11.665256575,48.140389848,0,2,#fc8d62,car
217480,9,1,62,0,2019,9,17,1,3,1,5,0,1,1,0,0,0,0,688844.651875,5331539.46539,11.537024631,48.109097849,0,1,#66c2a5,bicycle
217485,9,7,78,137,2019,9,9,1,3,0,2,0,1,0,0,0,0,0,623311454,5329245614,10.656441833,48.104531895,0,1,#66c2a5,bicycle
217489,9,7,61,0,2019,9,1,1,3,0,1,2,1,0,0,0,0,0,641686.853356,5361871.33998,10.91406588,48.394073946,0,1,#66c2a5,bicycle
217490,9,7,61,0,2019,9,4,1,3,0,1,2,1,0,0,0,0,0,640664.844495,5359117.68978,10.899345651,48.369542932,0,1,#66c2a5,bicycle
217518,9,2,74,146,2019,9,17,1,3,4,6,0,0,1,0,0,0,0,732904.181445,5377903.8823,12.153690456,48.511016556,0,2,#fc8d62,car
217525,9,1,63,0,2019,9,16,1,3,9,7,0,0,1,0,0,0,0,732459.519135,5304374.95719,12.107458393,47.850635245,0,2,#fc8d62,car
217526,9,1,88,124,2019,9,17,1,3,0,1,0,1,1,0,0,0,0,661946.251531,5318113.48208,11.170869485,47.995797753,0,1,#66c2a5,bicycle
217527,9,1,81,144,2019,9,16,1,3,6,1,0,1,0,1,0,0,0,656375.947959,5321340.53319,11.097429699,48.026199104,0,1,#66c2a5,bicycle
217528,9,1,74,115,2019,9,13,1,3,0,5,0,1,1,0,0,0,0,681310.071011,5347405.32684,11.442668867,48.253901203,0,1,#66c2a5,bicycle
217529,9,1,62,0,2019,9,21,7,3,0,7,2,1,0,0,0,0,0,688240.802518,5337570.7198,11.531585746,48.163486642,0,1,#66c2a5,bicycle
217530,9,1,62,0,2019,9,11,7,3,5,3,0,1,1,0,0,0,0,689674.634439,5332186.52189,11.548451317,48.114667058,0,1,#66c2a5,bicycle
217531,9,1,62,0,2019,9,8,7,3,5,3,0,0,1,0,0,0,0,692826.531148,5335377.25844,11.592199096,48.142398174,0,2,#fc8d62,car
217532,9,1,62,0,2019,9,23,7,3,6,2,2,0,1,1,0,0,0,690217.641492,5335423.92899,11.557184688,48.143602979,0,2,#fc8d62,car
217533,9,1,62,0,2019,9,14,7,3,2,6,0,0,1,0,0,0,0,693416.892614,5333032.31368,11.599062492,48.121143301,0,2,#fc8d62,car
217534,9,1,62,0,2019,9,12,7,2,5,2,0,1,1,0,0,0,0,693033.311934,5336309.59252,11.595398656,48.150715027,0,1,#66c2a5,bicycle
217535,9,1,84,127,2019,9,14,7,3,5,3,0,0,1,0,0,0,0,702456.763495,5322361.13586,11.715344551,48.022432025,0,2,#fc8d62,car
217536,9,1,62,0,2019,9,17,7,3,0,7,0,1,0,0,0,0,0,691051.511125,5334125.75171,11.567800851,48.131685205,0,1,#66c2a5,bicycle
217537,9,1,62,0,2019,9,10,7,2,2,6,0,1,0,0,0,0,0,692759.702992,5340426.05893,11.593589908,48.187795564,0,1,#66c2a5,bicycle
