fid,OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
7849,163271,"9,20051600120915E+018",9,1,79,123,2020,5,13,7,3,0,4,0,0,1,1,0,0,0,674974.0168,5332632.9811,11.351298068,48.122889435,0,2,#fc8d62,car
7850,163272,"9,20051800120518E+018",9,1,79,121,2020,5,12,2,3,2,6,0,0,1,0,0,0,0,667819.5477,5338780679,11.257659601,48.180083185,0,2,#fc8d62,car
7851,163273,"9,20051900140117E+018",9,1,87,117,2020,5,6,3,3,5,3,0,1,1,0,0,0,0,722225.66,5306148.9653,11.971761033,47.870194726,0,1,#66c2a5,bicycle
7852,163274,"9,20051600120535E+018",9,1,79,121,2020,5,14,7,3,0,1,0,1,0,0,0,0,0,667673.1243,5336671426,11.254859502,48.161159784,0,1,#66c2a5,bicycle
7853,163276,"9,20051600120115E+018",9,1,74,135,2020,5,17,7,3,4,2,0,1,1,0,0,0,0,662781.1867,5353168.3904,11.195462791,48.310742485,0,1,#66c2a5,bicycle
7854,163277,"9,20051800851317E+018",9,1,62,0,2020,5,17,2,3,0,1,0,0,0,0,0,0,1,691389.3294,5337341.7151,11.573782203,48.16048839,0,6,#ffd92f,circle
7855,163278,"9,20051600110117E+018",9,1,77,123,2020,5,0,7,3,8,1,2,0,1,0,0,0,0,727438986,5345608158,12.062339411,48.222884899,1,2,#fc8d62,car
7856,163280,"9,20051500858218E+018",9,1,62,0,2020,5,9,6,2,6,2,0,0,1,1,0,0,0,690353.7895,5334938.5088,11.558796117,48.139199311,1,2,#fc8d62,car
7857,163281,"9,20051800854816E+018",9,1,84,149,2020,5,10,2,3,0,7,0,1,1,0,0,0,0,690924.0345,5350609789,11.57350563,48.279878749,0,1,#66c2a5,bicycle
7858,163282,"9,20051700120318E+018",9,1,81,144,2020,5,13,1,2,0,1,0,1,0,0,0,0,0,653214.1334,5321425.3922,11.055080004,48.027728325,0,1,#66c2a5,bicycle
7859,163284,"9,20051800110528E+018",9,1,77,116,2020,5,20,2,3,7,7,1,0,0,0,1,0,0,713308434,5359533.6334,11.879367414,48.352918668,0,4,#e78ac3,marker
7860,163285,"9,20051900110316E+018",9,1,75,115,2020,5,8,3,3,0,1,0,0,1,0,0,0,0,720929.9055,5329058411,11.966233249,48.076487768,0,2,#fc8d62,car
7861,163286,"9,20051500858216E+018",9,1,62,0,2020,5,14,6,3,5,2,0,0,1,0,0,0,0,680486.1096,5336554.3537,11.426963508,48.156599512,0,2,#fc8d62,car
7862,163288,"9,20051500858215E+018",9,1,84,131,2020,5,12,6,3,5,3,0,0,1,0,0,0,1,705624.4136,5339565.7385,11.766066018,48.176030796,1,2,#fc8d62,car
7863,163290,"9,20051600857115E+018",9,1,62,0,2020,5,14,7,3,0,2,0,1,1,0,0,0,0,693298.0116,5332354.5114,11.59715945,48.115087487,0,1,#66c2a5,bicycle
7864,163292,"9,20051600858216E+018",9,1,62,0,2020,5,16,7,3,5,3,0,0,1,0,0,0,0,690435.2192,5342614.0542,11.563328016,48.208162071,0,2,#fc8d62,car
7865,163294,"9,20051700857115E+018",9,1,62,0,2020,5,18,1,1,0,7,0,1,0,0,0,0,0,692614.3705,5333956.7715,11.58870771,48.129695417,0,1,#66c2a5,bicycle
7866,163295,"9,20051800857115E+018",9,1,62,0,2020,5,12,2,3,5,2,0,1,1,0,0,0,0,689731.4568,5333352.2305,11.549732747,48.125127616,0,1,#66c2a5,bicycle
7867,163296,"9,20051500858215E+018",9,1,62,0,2020,5,7,6,3,1,5,0,0,1,0,0,0,0,680213.8183,5335997.1456,11.423069485,48.151668055,0,2,#fc8d62,car
7868,163298,"9,20051500857116E+018",9,1,62,0,2020,5,17,6,3,2,2,0,1,1,0,0,0,0,690143.6607,5335260.1232,11.556118011,48.142152807,0,1,#66c2a5,bicycle
7869,163299,"9,20051800712715E+018",9,7,72,141,2020,5,18,2,3,3,3,0,1,1,0,0,0,0,623269.8381,5349963.9795,10.66189979,48.290862294,0,1,#66c2a5,bicycle
7870,163304,"9,20051500857115E+018",9,1,62,0,2020,5,19,6,3,6,4,0,0,1,1,0,0,0,686872.1454,5334148.7055,11.511695348,48.133132336,0,2,#fc8d62,car
7871,163308,"9,20051500854716E+018",9,1,62,0,2020,5,12,6,3,5,3,0,0,1,0,0,0,0,691267.0988,5340877.2846,11.573731165,48.192302259,0,2,#fc8d62,car
7872,163312,"9,20051600711915E+018",9,7,72,163,2020,5,16,7,3,7,1,0,1,0,0,0,0,0,640356.9576,5348977.7705,10.891814801,48.27843577,0,1,#66c2a5,bicycle
7873,163317,"9,20051500852118E+018",9,1,62,0,2020,5,18,6,3,5,3,0,1,1,0,0,0,0,693888.6647,5333613.4691,11.605659534,48.126223056,1,1,#66c2a5,bicycle
7874,163319,"9,20051700121915E+018",9,1,88,141,2020,5,17,1,2,8,1,0,0,0,0,1,0,0,665901.0165,5306588.8541,11.219399958,47.891171752,1,4,#e78ac3,marker
7875,163328,"9,20051500750118E+018",9,7,78,116,2020,5,9,6,3,9,1,0,0,1,0,0,0,0,620601339,5318695457,10.617077415,48.010167921,0,2,#fc8d62,car
7876,163331,"9,20051800852218E+018",9,1,62,0,2020,5,13,2,3,1,5,0,0,1,0,0,0,0,694128.84,5337099.0989,11.610472738,48.157477382,0,2,#fc8d62,car
7877,163332,"9,20051600858222E+018",9,1,62,0,2020,5,2,7,3,8,7,2,0,0,0,0,0,1,690650.41,5333413.0799,11.562096672,48.125399997,0,6,#ffd92f,circle
7878,163335,"9,20051700858216E+018",9,1,62,0,2020,5,19,1,3,0,7,0,1,0,0,0,0,0,688408.8962,5341355.4122,11.535522112,48.197454004,0,1,#66c2a5,bicycle
7879,163336,"9,20051800858216E+018",9,1,62,0,2020,5,10,2,3,5,2,0,1,0,0,0,0,1,688263886,5340051.4583,11.532994567,48.185776968,0,1,#66c2a5,bicycle
7880,163337,"9,20051500740715E+018",9,7,62,0,2020,5,11,6,3,6,4,0,0,1,1,0,0,0,622342384,5308079565,10.637391564,47.914362319,0,2,#fc8d62,car
7881,163339,"9,20051800110722E+018",9,1,78,124,2020,5,13,2,2,0,1,0,1,0,0,0,0,0,703090.8004,5365501.4883,11.744495616,48.409915558,0,1,#66c2a5,bicycle
7882,163340,"9,20051900120115E+018",9,1,74,131,2020,5,15,3,3,5,3,0,0,1,0,0,0,0,676057.4957,5357880.0394,11.376337251,48.349539145,0,2,#fc8d62,car
7883,163343,"9,20051500712315E+018",9,7,72,147,2020,5,10,6,3,5,3,0,0,1,0,0,0,0,638065.0588,5364613.0,10.866067899,48.419529706,0,2,#fc8d62,car
7884,163345,"9,20051600858215E+018",9,1,62,0,2020,5,13,7,3,3,6,0,0,0,0,1,0,1,692789.3432,5334059.6235,11.591103357,48.130566857,0,4,#e78ac3,marker
7885,163348,"9,20051700854216E+018",9,1,62,0,2020,5,20,1,3,1,7,1,1,1,0,0,0,0,686456.2747,5336734.6089,11.507243743,48.156497284,0,1,#66c2a5,bicycle
7886,163349,"9,20051500710415E+018",9,7,61,0,2020,5,9,6,3,5,3,0,0,1,0,0,0,0,640417.4116,5359633194,10.896178713,48.374233274,0,2,#fc8d62,car
7887,163353,"9,20051800710416E+018",9,7,61,0,2020,5,16,2,3,3,6,0,0,1,0,1,0,0,640145.2274,5358903.1095,10.892261931,48.367729087,0,2,#fc8d62,car
7888,163355,"9,20051800210923E+018",9,2,61,0,2020,5,8,2,3,7,7,0,1,0,0,0,1,0,736407.0575,5384281.6578,12.204662999,48.566995056,0,1,#66c2a5,bicycle
7889,163358,"9,20051600854116E+018",9,1,62,0,2020,5,14,7,3,3,2,0,1,1,0,0,0,0,686231.3855,5332781.3767,11.502494121,48.121030064,0,1,#66c2a5,bicycle
7890,163366,"9,20051600710718E+018",9,7,61,0,2020,5,13,7,2,5,3,0,1,1,0,0,0,0,641947.9704,5360629.3686,10.917171635,48.382847996,0,1,#66c2a5,bicycle
7891,163367,"9,20051800160916E+018",9,1,73,126,2020,5,16,2,2,5,3,0,0,1,0,1,0,0,687043661,5302760547,11.500323334,47.850947108,0,2,#fc8d62,car
7892,163369,"9,20051900210924E+018",9,2,61,0,2020,5,21,3,3,7,1,2,0,0,0,1,0,0,734692.2414,5382127662,12.18024071,48.548291176,0,4,#e78ac3,marker
7893,163372,"9,20051700712315E+018",9,7,72,184,2020,5,16,1,3,0,7,0,1,0,0,0,0,0,635600097,5359845459,10.831229951,48.377195541,0,1,#66c2a5,bicycle
7894,163384,"9,20051800851516E+018",9,1,62,0,2020,5,13,2,3,0,7,0,0,0,0,1,0,1,688576.4135,5332504862,11.5338515,48.117854496,0,4,#e78ac3,marker
7895,163385,"9,20051600858217E+018",9,1,62,0,2020,5,12,7,3,5,2,0,1,1,0,0,0,0,688657.7873,5336286.6842,11.536618586,48.151821992,0,1,#66c2a5,bicycle
7896,163389,"9,20051800855116E+018",9,1,62,0,2020,5,21,2,3,0,7,1,1,0,0,0,0,0,690969.6844,5334281521,11.566772034,48.133109807,0,1,#66c2a5,bicycle
7897,163390,"9,20051700121515E+018",9,1,81,130,2020,5,16,1,3,4,3,0,0,1,0,1,0,0,638726.5269,5322402.1444,10.861184082,48.039822777,0,2,#fc8d62,car
7898,163392,"9,20051800110716E+018",9,1,78,124,2020,5,11,2,3,0,2,0,1,0,0,0,0,0,703695.7094,5362598.8895,11.751252535,48.383637118,0,1,#66c2a5,bicycle
7899,163393,"9,20051900111317E+018",9,1,75,132,2020,5,15,3,3,6,4,0,1,0,1,0,0,0,708118216,5332811067,11.796269922,48.114520095,0,1,#66c2a5,bicycle
7900,163398,"9,20051600857115E+018",9,1,62,0,2020,5,12,7,3,3,2,0,1,1,0,0,0,0,690154.2989,5335243.8247,11.556253596,48.142003137,0,1,#66c2a5,bicycle
7901,163400,"9,20051700851515E+018",9,1,62,0,2020,5,11,1,3,5,3,0,1,1,0,0,0,0,688169.2245,5332534.7282,11.52839892,48.118243394,0,1,#66c2a5,bicycle
7902,163402,"9,20051700857116E+018",9,1,62,0,2020,5,15,1,3,4,2,0,0,1,0,0,0,0,686086.9158,5337628.7023,11.50267307,48.164641893,0,2,#fc8d62,car
7903,163403,"9,20051800857115E+018",9,1,62,0,2020,5,16,2,2,5,3,0,1,1,0,0,0,0,692236.6666,5335526.6708,11.584345281,48.143919557,0,1,#66c2a5,bicycle
7904,163408,"9,20051600851115E+018",9,1,62,0,2020,5,21,7,3,0,1,2,1,0,0,0,0,0,691754969,5335308.8204,11.577778255,48.142106917,0,1,#66c2a5,bicycle
7905,163417,"9,20051600710415E+018",9,7,61,0,2020,5,19,7,3,0,7,0,1,0,0,0,0,0,640508.2548,5358046.8368,10.89687478,48.359949049,0,1,#66c2a5,bicycle
7906,163424,"9,20051700710718E+018",9,7,61,0,2020,5,15,1,2,0,7,0,1,0,0,0,0,0,643595.6368,5357318.4755,10.938281667,48.352705368,0,1,#66c2a5,bicycle
7907,163427,"9,20051700121916E+018",9,1,88,139,2020,5,10,1,2,0,1,0,1,0,0,0,0,0,674551.9815,5319270.0713,11.340177495,48.002878644,0,1,#66c2a5,bicycle
7908,163429,"9,20051800120115E+018",9,1,74,126,2020,5,17,2,3,0,1,0,1,0,0,0,0,0,683775.5835,5344686.1913,11.474673226,48.228750384,0,1,#66c2a5,bicycle
7909,163433,"9,20051800140117E+018",9,1,87,122,2020,5,9,2,3,3,6,0,1,1,0,0,0,0,720659.2453,5306364.5247,11.950952698,47.872671604,0,1,#66c2a5,bicycle
7910,163438,"9,20051800854216E+018",9,1,62,0,2020,5,16,2,3,0,7,0,1,0,0,0,0,0,689053709,5335572249,11.541619274,48.145283024,0,1,#66c2a5,bicycle
7911,163439,"9,20051700110316E+018",9,1,75,131,2020,5,14,1,3,5,3,0,1,0,0,0,0,0,711636774,5323231.2844,11.838743138,48.027276709,0,1,#66c2a5,bicycle
7912,163441,"9,20051700858219E+018",9,1,62,0,2020,5,15,1,3,3,6,0,1,0,0,0,0,0,692716.5061,5330714.5029,11.588613793,48.100523615,0,1,#66c2a5,bicycle
7913,163442,"9,20051800858216E+018",9,1,62,0,2020,5,20,2,3,6,4,1,1,0,1,0,0,0,689056.4794,5338250.2015,11.542846386,48.169351834,0,1,#66c2a5,bicycle
7914,163447,"9,20051600854116E+018",9,1,62,0,2020,5,17,7,2,3,6,0,0,1,0,1,0,0,686231.9325,5332745.6042,11.502485837,48.120708366,0,2,#fc8d62,car
7915,163451,"9,20051600858216E+018",9,1,62,0,2020,5,10,7,3,1,6,0,0,1,0,0,0,0,686627.5202,5336466.8637,11.509426733,48.154040476,0,2,#fc8d62,car
7916,163453,"9,20051700854415E+018",9,1,62,0,2020,5,17,1,3,5,3,0,1,1,0,0,0,0,685426.7675,5338938.0569,11.494374555,48.176603763,0,1,#66c2a5,bicycle
7917,163454,"9,20051800857115E+018",9,1,62,0,2020,5,13,2,3,2,6,0,0,1,0,0,0,0,690350.6533,5333855.1886,11.55826996,48.129463372,0,2,#fc8d62,car
7918,163458,"9,20051800711116E+018",9,7,61,0,2020,5,19,2,3,5,3,0,1,1,0,0,0,0,639178364,5360194.7018,10.87964209,48.379556707,0,1,#66c2a5,bicycle
7919,163462,"9,20051700712715E+018",9,7,72,148,2020,5,15,1,3,0,7,0,1,0,0,0,0,0,628137.6175,5352472.2044,10.728257276,48.312450933,0,1,#66c2a5,bicycle
7920,163470,"9,20051600711316E+018",9,7,61,0,2020,5,21,7,3,0,1,2,1,0,0,0,0,0,639061.6756,5359043.8132,10.87768638,48.369233923,0,1,#66c2a5,bicycle
7921,163473,"9,20051900210924E+018",9,2,61,0,2020,5,22,3,3,0,1,2,0,0,0,1,0,0,734709.1354,5382125.3314,12.180467955,48.548263922,0,4,#e78ac3,marker
7922,163475,"9,20051500140115E+018",9,1,87,130,2020,5,17,6,3,0,1,0,1,0,0,0,0,0,712619.8556,5308597.2574,11.844677935,47.895447186,1,1,#66c2a5,bicycle
7923,163476,"9,20051700121719E+018",9,1,79,126,2020,5,13,1,3,5,3,0,1,0,0,0,0,0,677185.6506,5339266.6002,11.3837533,48.18190844,0,1,#66c2a5,bicycle
7924,163477,"9,20051900858215E+018",9,1,62,0,2020,5,18,3,3,5,3,0,1,1,0,0,0,0,693523.9677,5331482.9429,11.599796748,48.107185436,0,1,#66c2a5,bicycle
7925,163478,"9,20052100710615E+018",9,7,61,0,2020,5,19,5,3,3,1,0,1,0,0,0,0,0,640173.2182,5350815.3326,10.889949396,48.294999534,0,1,#66c2a5,bicycle
7926,163482,"9,20052100858216E+018",9,1,62,0,2020,5,17,5,3,2,6,0,0,1,0,0,0,1,697762.4713,5332775.8379,11.65727335,48.117503437,0,2,#fc8d62,car
7927,163483,"9,20051900858215E+018",9,1,62,0,2020,5,15,3,3,5,3,0,0,1,0,0,0,0,688992.9042,5341832.2733,11.543585705,48.20156649,0,2,#fc8d62,car
7928,163485,"9,20051900857116E+018",9,1,62,0,2020,5,14,3,2,6,4,0,0,0,1,0,0,1,688154.3889,5339860.6718,11.531438337,48.184094599,0,3,#8da0cb,toilet
7929,163487,"9,20051900857115E+018",9,1,62,0,2020,5,6,3,3,1,5,0,1,1,0,0,0,0,690064.4036,5334144.1772,11.554555703,48.132146346,0,1,#66c2a5,bicycle
7930,163495,"9,20051900854715E+018",9,1,62,0,2020,5,18,3,3,5,2,0,1,1,0,0,0,0,693538497,5339542939,11.603655132,48.179621644,0,1,#66c2a5,bicycle
7931,163497,"9,20051900854117E+018",9,1,62,0,2020,5,16,3,3,5,2,0,1,1,0,0,0,0,685970.4436,5334382.0769,11.499689698,48.135494091,0,1,#66c2a5,bicycle
7932,163502,"9,20051900852518E+018",9,1,62,0,2020,5,13,3,3,1,6,0,0,1,0,0,0,0,698303.9591,5333601.5856,11.66492509,48.124756255,0,2,#fc8d62,car
7933,163505,"9,20051900852517E+018",9,1,62,0,2020,5,7,3,3,5,3,0,1,1,0,0,0,0,701294.1499,5334538154,11.705505293,48.132234764,0,1,#66c2a5,bicycle
7934,163507,"9,20051900852118E+018",9,1,62,0,2020,5,10,3,3,5,2,0,1,1,0,0,0,0,691436.3215,5332907.3529,11.572420182,48.120618726,0,1,#66c2a5,bicycle
7935,163509,"9,20051900851516E+018",9,1,62,0,2020,5,12,3,3,5,7,0,1,1,0,0,0,0,689231.0037,5332414.5018,11.542597991,48.116848144,0,1,#66c2a5,bicycle
7936,163511,"9,20052100161716E+018",9,1,90,138,2020,5,12,5,3,8,1,0,1,0,0,0,0,0,664515.9,5309968642,11.202173487,47.921914909,0,1,#66c2a5,bicycle
7937,163512,"9,20052200110918E+018",9,1,78,143,2020,5,22,6,3,0,1,2,1,0,0,0,0,0,716532.4427,5372444.4792,11.929489694,48.467823031,0,1,#66c2a5,bicycle
7938,163520,"9,20052100858216E+018",9,1,62,0,2020,5,21,5,2,0,1,2,1,0,0,0,0,0,696352681,5338493.9986,11.640988135,48.169331099,0,1,#66c2a5,bicycle
7939,163524,"9,20052200110116E+018",9,1,77,115,2020,5,13,6,3,5,3,0,1,1,0,0,0,0,734469.9483,5352086.3476,12.160447802,48.278520274,0,1,#66c2a5,bicycle
7940,163529,"9,20052100141316E+018",9,1,63,0,2020,5,13,5,2,4,2,0,0,1,0,1,0,0,733986545,5304312986,12.127806422,47.849524502,0,2,#fc8d62,car
7941,163531,"9,20052100854516E+018",9,1,62,0,2020,5,12,5,3,0,7,0,1,0,0,0,0,0,683073.5753,5336583.9859,11.461736351,48.156126235,0,1,#66c2a5,bicycle
7942,163539,"9,20052100131517E+018",9,1,85,158,2020,5,13,5,3,0,1,0,1,0,0,0,0,0,668646.8835,5382251.9192,11.28621881,48.570648028,0,1,#66c2a5,bicycle
7943,163541,"9,20052100131317E+018",9,1,86,143,2020,5,17,5,3,0,1,0,1,0,0,0,0,0,683921.0848,5377956.5221,11.491187091,48.527746224,0,1,#66c2a5,bicycle
7944,163542,"9,20052100131316E+018",9,1,86,151,2020,5,12,5,3,7,1,0,1,0,0,0,0,0,678447.3769,5374293601,11.415549798,48.496402474,0,1,#66c2a5,bicycle
7945,163544,"9,20052100750118E+018",9,7,78,116,2020,5,18,5,3,0,1,0,1,0,0,0,0,0,617620.1327,5321795.9097,10.577971005,48.038608211,0,1,#66c2a5,bicycle
7946,163547,"9,20052100121316E+018",9,1,88,126,2020,5,18,5,3,5,3,0,1,1,0,0,0,0,659142.7913,5326966.9118,11.136606634,48.076101704,0,1,#66c2a5,bicycle
7947,163549,"9,20052100120916E+018",9,1,79,123,2020,5,17,5,3,0,1,0,1,0,0,0,0,0,674953.0009,5332258.8944,11.35086238,48.11953239,0,1,#66c2a5,bicycle
7948,163550,"9,20052100120115E+018",9,1,74,115,2020,5,16,5,3,0,1,0,1,0,0,0,0,0,682600.7919,5346282.1168,11.459556846,48.243434666,0,1,#66c2a5,bicycle
7949,163551,"9,20052100120115E+018",9,1,74,136,2020,5,16,5,3,0,1,0,1,0,0,0,0,0,687019.2872,5363238.6742,11.52653215,48.394551491,0,1,#66c2a5,bicycle
7950,163552,"9,20052100120115E+018",9,1,74,115,2020,5,13,5,2,4,6,0,1,0,0,0,0,0,683000.6151,5347733.0912,11.465564362,48.256361405,0,1,#66c2a5,bicycle
7951,163553,"9,20052100110916E+018",9,1,78,143,2020,5,21,5,3,6,1,1,1,0,0,0,0,1,721659284,5373814.6061,11.999479591,48.478346996,0,1,#66c2a5,bicycle
7952,163554,"9,20052000858218E+018",9,1,62,0,2020,5,15,4,3,3,2,0,0,0,0,1,1,0,690429.0002,5342662.4648,11.56326612,48.208599044,0,4,#e78ac3,marker
7953,163556,"9,20052000858218E+018",9,1,84,114,2020,5,12,4,3,5,3,0,0,1,0,0,0,0,698515048,5324435.2114,11.663499221,48.042309445,0,2,#fc8d62,car
7954,163557,"9,20051900712715E+018",9,7,72,223,2020,5,17,3,3,6,4,0,0,1,1,0,0,0,618234.2396,5361326.0956,10.597228763,48.394004407,0,2,#fc8d62,car
7955,163558,"9,20052000858217E+018",9,1,62,0,2020,5,16,4,3,4,7,0,0,1,0,1,0,0,694068.6435,5334820.3144,11.608625341,48.137014915,0,2,#fc8d62,car
7956,163559,"9,20052000858217E+018",9,1,62,0,2020,5,11,4,3,4,2,0,1,1,0,0,0,0,691244.6074,5334150.0996,11.570404355,48.131846052,0,1,#66c2a5,bicycle
7957,163560,"9,20052200110518E+018",9,1,77,117,2020,5,18,6,3,5,3,0,1,0,0,0,0,0,715349866,5355552.1198,11.904852662,48.316451764,0,1,#66c2a5,bicycle
7958,163561,"9,20052000858216E+018",9,1,62,0,2020,5,15,4,3,0,6,0,1,0,0,0,0,0,691153.2187,5340796.4829,11.572164004,48.191610313,0,1,#66c2a5,bicycle
7959,163562,"9,20052000858216E+018",9,1,62,0,2020,5,7,4,3,5,2,0,0,1,0,1,0,0,682580.2834,5340883.9625,11.456956578,48.194918977,0,2,#fc8d62,car
7960,163563,"9,20051900712315E+018",9,7,72,147,2020,5,12,3,3,3,6,0,1,1,0,0,0,0,639029.0336,5364952.87,10.87920226,48.422373728,0,1,#66c2a5,bicycle
7961,163565,"9,20052000858215E+018",9,1,62,0,2020,5,16,4,3,5,2,0,1,1,0,0,0,0,693806036,5335102732,11.605227725,48.139633219,0,1,#66c2a5,bicycle
7962,163566,"9,20052000858215E+018",9,1,62,0,2020,5,10,4,3,5,3,0,0,1,0,0,0,0,697406.6067,5332451.9536,11.652347097,48.114702989,0,2,#fc8d62,car
7963,163567,"9,20051900711317E+018",9,7,72,202,2020,5,16,3,2,4,1,0,0,1,1,0,0,0,636027.9983,5356783.2159,10.836015301,48.349567781,0,2,#fc8d62,car
7964,163569,"9,20052000858215E+018",9,1,84,114,2020,5,17,4,3,3,2,0,0,1,0,1,0,0,700201.6198,5321047.5355,11.684519857,48.011336947,0,2,#fc8d62,car
7965,163570,"9,20052000857116E+018",9,1,62,0,2020,5,19,4,2,4,2,0,0,1,0,1,0,0,691325.0136,5341340.2192,11.574718248,48.196445574,0,2,#fc8d62,car
7966,163571,"9,20052000857115E+018",9,1,62,0,2020,5,15,4,3,0,2,0,1,1,0,0,0,0,697219.5144,5332193.6228,11.649716668,48.112439237,0,1,#66c2a5,bicycle
7967,163572,"9,20052100858218E+018",9,1,62,0,2020,5,21,5,3,0,7,2,1,0,0,0,0,0,685976.7698,5338503.9651,11.501576,48.172541281,0,1,#66c2a5,bicycle
7968,163573,"9,20052000857115E+018",9,1,62,0,2020,5,11,4,2,4,7,0,0,1,0,1,0,0,691582.5691,5333836.2528,11.574800835,48.128923596,0,2,#fc8d62,car
7969,163575,"9,20052000855117E+018",9,1,62,0,2020,5,19,4,3,0,7,0,1,0,0,0,0,0,691907.3872,5332409648,11.578519471,48.116003613,0,1,#66c2a5,bicycle
7970,163576,"9,20051900711117E+018",9,7,61,0,2020,5,20,3,3,8,1,0,0,0,0,1,0,0,637837.1553,5361406641,10.861936273,48.390748697,0,4,#e78ac3,marker
7971,163578,"9,20052000854517E+018",9,1,62,0,2020,5,18,4,3,5,3,0,1,0,0,0,0,0,684423.4106,5336584.0464,11.479869641,48.155736754,0,1,#66c2a5,bicycle
7972,163579,"9,20052000854416E+018",9,1,62,0,2020,5,11,4,2,0,7,0,1,0,0,0,0,0,686153.7497,5339434.8969,11.504361928,48.18085697,0,1,#66c2a5,bicycle
7973,163581,"9,20052100851219E+018",9,1,62,0,2020,5,16,5,3,6,4,0,1,0,1,0,0,0,692133.6345,5335704.5687,11.5830419,48.145549592,0,1,#66c2a5,bicycle
7974,163582,"9,20052000854415E+018",9,1,62,0,2020,5,12,4,3,2,6,0,0,1,0,0,0,0,686586.6403,5337944.5663,11.509525741,48.1673345,0,2,#fc8d62,car
7975,163584,"9,20052000854317E+018",9,1,62,0,2020,5,13,4,3,5,3,0,1,1,0,0,0,0,689251.0594,5340120.1166,11.546293492,48.186100758,0,1,#66c2a5,bicycle
7976,163585,"9,20052100858216E+018",9,1,84,135,2020,5,20,5,3,0,7,2,1,0,0,0,0,0,687262.9456,5348092.3187,11.523092472,48.258344997,0,1,#66c2a5,bicycle
7977,163586,"9,20051900710718E+018",9,7,61,0,2020,5,9,3,3,5,3,0,0,1,0,1,0,0,641805.0009,5361305.6709,10.915470047,48.388961154,0,2,#fc8d62,car
7978,163587,"9,20052000854216E+018",9,1,62,0,2020,5,15,4,3,0,7,0,1,0,0,0,0,0,690481.4776,5337270.8535,11.561554474,48.160124106,0,1,#66c2a5,bicycle
7979,163588,"9,20051900710618E+018",9,7,61,0,2020,5,17,3,3,3,1,0,1,0,0,0,0,0,640767.6823,5355896.5358,10.899656042,48.340556433,0,1,#66c2a5,bicycle
7980,163589,"9,20052000852315E+018",9,1,62,0,2020,5,15,4,3,0,1,0,1,0,0,0,0,0,691383.4194,5329884.3431,11.570354024,48.093463967,0,1,#66c2a5,bicycle
7981,163591,"9,20052000851417E+018",9,1,62,0,2020,5,12,4,3,0,1,0,1,0,0,0,0,0,689797.7839,5333302.1965,11.550600898,48.124658137,0,1,#66c2a5,bicycle
7982,163592,"9,20052000851217E+018",9,1,62,0,2020,5,13,4,3,1,5,0,1,1,0,0,0,0,691043.6111,5335418.6676,11.568274677,48.143308206,0,1,#66c2a5,bicycle
7983,163609,"9,20052000715019E+018",9,7,61,0,2020,5,19,4,3,6,4,0,0,1,1,0,0,0,638774.2547,5360397.2265,10.874254398,48.381466779,0,2,#fc8d62,car
7984,163611,"9,20052000711315E+018",9,7,61,0,2020,5,22,4,3,5,3,2,1,1,0,0,0,0,639147.9951,5359224.2689,10.878910974,48.370837513,0,1,#66c2a5,bicycle
7985,163612,"9,20052000711315E+018",9,7,61,0,2020,5,15,4,3,5,3,0,1,1,0,0,0,0,638038.7555,5358167.8545,10.863594512,48.361581991,0,1,#66c2a5,bicycle
7986,163613,"9,20052200110515E+018",9,1,77,142,2020,5,19,6,2,0,1,0,1,0,0,0,0,0,722624.3077,5348905.8666,11.999338547,48.254220607,0,1,#66c2a5,bicycle
7987,163614,"9,20052000711315E+018",9,7,61,0,2020,5,16,4,3,2,6,0,0,1,0,0,0,0,637788.1397,5360745.8611,10.861057797,48.38481779,0,2,#fc8d62,car
7988,163616,"9,20052000710616E+018",9,7,61,0,2020,5,23,4,3,0,3,2,1,0,0,0,0,0,641336.4969,5357550.5951,10.907883025,48.355302158,0,1,#66c2a5,bicycle
7989,163618,"9,20052200110918E+018",9,1,78,144,2020,5,17,6,2,0,7,0,1,0,0,0,0,0,706873525,5381239205,11.803338478,48.550099654,0,1,#66c2a5,bicycle
7990,163627,"9,20052100858217E+018",9,1,62,0,2020,5,16,5,3,0,7,0,1,0,0,0,0,0,692442.6263,5336575.6329,11.587585393,48.153285121,0,1,#66c2a5,bicycle
7991,163637,"9,20052100854518E+018",9,1,62,0,2020,5,17,5,3,0,7,0,0,1,0,1,0,0,682785.6162,5334793.6301,11.457099189,48.140116153,0,2,#fc8d62,car
7992,163667,"9,20052200110716E+018",9,1,78,124,2020,5,19,6,3,0,1,0,1,0,0,0,0,0,702744.9798,5364236.4043,11.739216907,48.398658511,0,1,#66c2a5,bicycle
7993,163669,"9,20052100715029E+018",9,7,61,0,2020,5,22,5,3,0,1,2,1,0,0,0,0,0,639621.4348,5359532.0094,10.885402411,48.373500069,0,1,#66c2a5,bicycle
7994,163680,"9,20052100858218E+018",9,1,62,0,2020,5,13,5,3,5,3,0,1,1,0,0,0,0,692476.6299,5330620.1874,11.585352589,48.099748427,0,1,#66c2a5,bicycle
