OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,ULICHTVERH,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
170892,"9,17E+18",9,1,62,0,2017,3,21,5,3,1,6,1,1,0,0,0,2,0,684255.4511,5331853093.0,11.475567119,48.113260978,1,#66c2a5,bicycle
170893,"9,17E+18",9,1,62,0,2017,3,11,5,3,3,5,1,1,0,0,0,0,0,692462.7048,5335465.9854,11.587353398,48.143305791,1,#66c2a5,bicycle
170894,"9,17E+18",9,1,62,0,2017,3,7,5,3,6,7,0,0,1,1,0,0,0,689788.1777,5333411.3499,11.55052054,48.125642078,3,#8da0cb,toilet
170895,"9,17E+18",9,1,62,0,2017,3,7,5,2,4,3,0,1,0,1,0,0,0,689406.5995,5336087.2298,11.546587768,48.149806736,2,#fc8d62,car
170896,"9,17E+18",9,1,62,0,2017,3,17,5,3,0,7,1,0,0,0,1,1,0,688420767.0,5341414643.0,11.535707989,48.197982852,1,#66c2a5,bicycle
170897,"9,17E+18",9,1,62,0,2017,3,12,5,3,0,1,1,0,0,0,0,0,0,692157.6702,5332571.4412,11.58195171,48.117382317,1,#66c2a5,bicycle
170898,"9,17E+18",9,1,62,0,2017,3,8,5,3,2,6,0,1,0,0,0,0,0,687479.7935,5332926.0678,11.519316539,48.121964224,2,#fc8d62,car
170899,"9,17E+18",9,1,62,0,2017,3,7,5,3,3,2,0,1,0,1,0,0,0,690908.3272,5336205.4255,11.5668107,48.15042013,2,#fc8d62,car
170903,"9,17E+18",9,7,62,0,2017,3,13,5,2,5,3,1,0,0,0,1,0,0,620882.4084,5304531502.0,10.616865706,47.8827288,1,#66c2a5,bicycle
170905,"9,17E+18",9,7,71,130,2017,3,17,5,3,4,2,0,1,0,1,0,0,0,646286.7074,5361654.2699,10.976092453,48.39107195,2,#fc8d62,car
170906,"9,17E+18",9,7,61,0,2017,3,17,5,3,5,3,0,1,0,0,0,0,0,640576.3514,5352995.5516,10.896107975,48.314514148,2,#fc8d62,car
170907,"9,17E+18",9,7,71,113,2017,3,5,5,3,4,2,0,1,0,0,0,2,1,655843.8414,5366933.3818,11.107066653,48.436244457,2,#fc8d62,car
170923,"9,17E+18",9,2,61,0,2017,3,17,5,3,0,1,0,0,0,1,0,0,0,733586.9563,5380945.4521,12.164624445,48.538084357,4,#e78ac3,marker
170924,"9,17E+18",9,1,63,0,2017,3,14,5,3,5,3,1,1,0,0,0,0,0,732821.2268,5303542.2343,12.111838273,47.843023047,1,#66c2a5,bicycle
170925,"9,17E+18",9,1,87,122,2017,3,20,5,3,1,5,0,1,0,0,0,2,0,720480.6358,5306675.0907,11.94872582,47.875523514,2,#fc8d62,car
170931,"9,17E+18",9,1,79,149,2017,3,12,5,2,0,7,1,0,0,0,0,0,0,655007.4578,5329774.8606,11.082144573,48.10236693,1,#66c2a5,bicycle
170932,"9,17E+18",9,1,78,124,2017,3,20,5,3,2,6,0,1,0,0,0,2,0,704102.7306,5359102762.0,11.755047051,48.352088716,2,#fc8d62,car
170933,"9,17E+18",9,1,75,115,2017,3,13,5,2,5,3,0,1,0,0,1,0,0,720647.9459,5328999.0816,11.962422243,48.076052302,2,#fc8d62,car
170934,"9,17E+18",9,1,77,139,2017,3,16,5,3,2,6,0,1,0,0,0,0,0,731927.3131,5358730.1399,12.129879708,48.339139557,2,#fc8d62,car
170935,"9,17E+18",9,1,62,0,2017,3,8,4,2,6,4,0,1,1,0,0,0,1,693029.4099,5335926434.0,11.595172501,48.147272492,2,#fc8d62,car
170936,"9,17E+18",9,1,62,0,2017,3,7,4,3,0,7,0,0,0,1,0,0,1,689104.1192,5333365292.0,11.541316592,48.125431668,4,#e78ac3,marker
170937,"9,17E+18",9,1,62,0,2017,3,15,4,3,5,2,0,1,0,0,0,0,0,688620431.0,5331723.88,11.534096945,48.11082184,2,#fc8d62,car
170938,"9,17E+18",9,1,62,0,2017,3,20,4,3,3,2,1,1,0,0,0,2,0,691080.9928,5334213.0551,11.568235835,48.132461032,1,#66c2a5,bicycle
170939,"9,17E+18",9,1,62,0,2017,3,8,4,3,3,2,1,1,0,0,0,0,1,695204.4301,5338691.5588,11.625651476,48.171460318,1,#66c2a5,bicycle
170940,"9,17E+18",9,1,84,138,2017,3,15,4,3,6,4,0,0,1,0,1,0,0,679763.6546,5330786.5992,11.414824377,48.104957962,3,#8da0cb,toilet
170941,"9,17E+18",9,1,84,148,2017,3,12,4,3,1,5,0,1,0,1,0,0,1,694108.5027,5328394.6739,11.606237006,48.079251106,2,#fc8d62,car
170942,"9,17E+18",9,1,62,0,2017,3,10,4,3,6,4,0,0,1,0,1,0,0,684692643.0,5329151081.0,11.480266006,48.088847082,3,#8da0cb,toilet
170985,"9,17E+18",9,1,90,157,2017,3,19,6,2,0,7,1,0,0,0,0,0,0,658995359.0,5301662489.0,11.12527176,47.84862586,1,#66c2a5,bicycle
170986,"9,17E+18",9,1,90,157,2017,3,11,6,3,1,6,0,1,0,1,0,0,0,660921.0217,5301994.7862,11.151116821,47.851134337,2,#fc8d62,car
170987,"9,17E+18",9,1,90,157,2017,3,8,6,3,2,2,1,1,0,0,0,0,0,660875.6278,5300603.6989,11.149993304,47.838638314,1,#66c2a5,bicycle
170989,"9,17E+18",9,1,73,126,2017,3,15,6,3,0,7,1,1,0,0,0,0,0,684789.8589,5305119.4282,11.471232736,47.872803096,1,#66c2a5,bicycle
170990,"9,17E+18",9,1,73,118,2017,3,18,6,2,7,7,1,0,0,0,0,0,0,692863.4549,5305790.3506,11.579391289,47.876459931,1,#66c2a5,bicycle
170997,"9,17E+18",9,1,63,0,2017,3,19,6,3,0,1,1,0,0,0,0,0,0,733399.2344,5306357.3425,12.121070837,47.868104599,1,#66c2a5,bicycle
170998,"9,17E+18",9,1,82,120,2017,3,7,6,3,5,3,1,0,0,0,0,0,0,701604.1007,5307267.9912,11.696848987,47.887055712,1,#66c2a5,bicycle
171000,"9,17E+18",9,1,87,150,2017,3,16,6,3,0,7,1,0,0,0,1,0,0,728777.4245,5304047.5239,12.058137067,47.849014367,1,#66c2a5,bicycle
171002,"9,17E+18",9,1,81,131,2017,3,19,6,2,1,7,1,0,0,0,0,0,0,634957.0927,5334141.6786,10.814350306,48.146198872,1,#66c2a5,bicycle
171003,"9,17E+18",9,1,81,130,2017,3,13,6,3,5,3,0,1,0,1,0,0,0,639119.5139,5322555.4623,10.866503402,48.041115951,2,#fc8d62,car
171004,"9,17E+18",9,1,88,124,2017,3,14,6,3,0,7,1,0,0,0,0,0,0,661468.9711,5319405.2987,11.164962477,48.007532856,1,#66c2a5,bicycle
171005,"9,17E+18",9,1,79,123,2017,3,16,6,3,0,7,1,0,0,0,0,0,0,676060.3103,5333049.7327,11.366054942,48.126336269,1,#66c2a5,bicycle
171006,"9,17E+18",9,1,74,115,2017,3,16,6,3,5,3,1,1,0,0,0,0,0,680634.06,5347295807.0,11.433523231,48.253109804,1,#66c2a5,bicycle
171007,"9,17E+18",9,1,74,143,2017,3,18,6,3,0,1,1,0,0,0,0,0,0,672882.5825,5352909.8296,11.331482626,48.305737884,1,#66c2a5,bicycle
171008,"9,17E+18",9,1,74,150,2017,3,13,6,3,8,1,0,1,0,0,1,0,0,682305.5661,5358545.1394,11.460879159,48.353744916,2,#fc8d62,car
171009,"9,17E+18",9,1,74,113,2017,3,7,6,3,5,3,0,1,0,0,0,0,0,675609.2413,5347503.0899,11.365975094,48.256385353,2,#fc8d62,car
171010,"9,17E+18",9,1,77,124,2017,3,19,6,3,9,1,0,0,0,1,0,0,0,726276057.0,5367418.3143,12.058405943,48.419240926,4,#e78ac3,marker
171011,"9,17E+18",9,1,62,0,2017,3,11,5,3,1,6,1,1,0,0,0,0,0,688560.6366,5336463.3147,11.53539192,48.153438378,1,#66c2a5,bicycle
171012,"9,17E+18",9,1,62,0,2017,3,18,5,3,1,6,0,1,0,0,0,0,0,691794.4457,5332687.2788,11.577128424,48.118532953,2,#fc8d62,car
171013,"9,17E+18",9,1,84,147,2017,3,15,5,2,9,5,1,1,0,0,0,0,0,697231.3557,5339829.7525,11.653413163,48.181063837,1,#66c2a5,bicycle
171014,"9,17E+18",9,1,62,0,2017,3,18,5,2,2,6,1,0,0,1,0,0,0,688561.3633,5328547853.0,11.531901307,48.082292451,1,#66c2a5,bicycle
171015,"9,17E+18",9,1,62,0,2017,3,15,5,3,4,2,1,1,0,0,0,0,0,691215.3882,5341865.5598,11.573481156,48.201200243,1,#66c2a5,bicycle
171016,"9,17E+18",9,1,62,0,2017,3,10,5,3,5,3,0,1,0,0,1,0,0,683368844.0,5335483879.0,11.465228974,48.146152731,2,#fc8d62,car
171017,"9,17E+18",9,1,84,149,2017,3,14,5,2,5,3,1,1,0,0,0,0,0,690014562.0,5351150813.0,11.561502682,48.285014907,1,#66c2a5,bicycle
171018,"9,17E+18",9,1,62,0,2017,3,18,5,3,6,4,0,1,1,0,0,0,0,684320.0739,5337600.4274,11.478921839,48.16490246,2,#fc8d62,car
171019,"9,17E+18",9,1,62,0,2017,3,12,5,3,6,4,0,1,1,0,0,0,0,686491.8094,5334393.9145,11.506695783,48.135447922,2,#fc8d62,car
171020,"9,17E+18",9,1,62,0,2017,3,8,5,3,6,3,0,1,1,0,0,0,0,698288.4536,5331779.1234,11.663869535,48.108382132,2,#fc8d62,car
171021,"9,17E+18",9,1,62,0,2017,3,17,5,3,6,3,0,1,1,0,0,0,0,690626.8825,5334970.2936,11.562477541,48.139403237,2,#fc8d62,car
171022,"9,17E+18",9,1,62,0,2017,3,9,5,3,6,4,1,0,1,0,0,0,0,688150.7754,5334124.9573,11.52885326,48.132542173,1,#66c2a5,bicycle
171023,"9,17E+18",9,1,62,0,2017,3,6,5,3,5,3,0,1,0,0,0,1,0,685598.8286,5335096.3772,11.495010887,48.142023016,2,#fc8d62,car
171024,"9,17E+18",9,1,84,139,2017,3,14,5,3,0,1,1,0,0,0,0,0,0,687706.0639,5325874.3422,11.519254459,48.058514338,1,#66c2a5,bicycle
171025,"9,17E+18",9,1,84,130,2017,3,15,5,3,4,2,1,1,0,0,0,0,0,698561.2713,5344786.0507,11.673603467,48.225192239,1,#66c2a5,bicycle
171026,"9,17E+18",9,1,62,0,2017,3,19,5,3,1,7,0,1,0,1,0,0,0,690353.1551,5334517.66,11.558599524,48.135416916,2,#fc8d62,car
171029,"9,17E+18",9,7,61,0,2017,3,16,5,3,5,3,1,1,0,0,0,0,0,638009.6468,5357636.9777,10.863027619,48.356814785,1,#66c2a5,bicycle
171030,"9,17E+18",9,7,71,146,2017,3,15,5,3,0,7,1,0,0,0,0,0,0,647384.1003,5347602.3174,10.985993636,48.264471872,1,#66c2a5,bicycle
171031,"9,17E+18",9,7,72,163,2017,3,7,5,3,1,3,1,0,0,0,0,0,0,640430.8558,5348386.7652,10.892613929,48.273105159,1,#66c2a5,bicycle
171032,"9,17E+18",9,7,61,0,2017,3,15,5,3,0,7,1,1,0,0,0,0,0,639365.1999,5358686.8171,10.881664136,48.365956953,1,#66c2a5,bicycle
171033,"9,17E+18",9,7,61,0,2017,3,20,5,2,1,6,0,1,0,1,0,2,0,641355537.0,5360429.4,10.909107503,48.381182988,2,#fc8d62,car
171034,"9,17E+18",9,7,61,0,2017,3,8,5,3,2,7,0,1,0,0,1,0,0,640841852.0,5351408.8893,10.899157435,48.300188193,2,#fc8d62,car
171035,"9,17E+18",9,7,61,0,2017,3,14,5,3,5,3,0,1,0,0,1,0,0,639630.0822,5359537243.0,10.885520855,48.373545214,2,#fc8d62,car
171064,"9,17E+18",9,1,73,126,2017,3,17,5,3,2,6,0,1,0,0,0,0,0,681119.6335,5307812377.0,11.423325446,47.898056407,2,#fc8d62,car
171066,"9,17E+18",9,1,63,0,2017,3,14,5,3,2,6,0,1,0,0,0,0,0,731368.0489,5304083.4184,12.092734052,47.848409736,2,#fc8d62,car
171069,"9,17E+18",9,1,86,143,2017,3,7,5,2,3,2,0,1,0,1,0,0,0,684913.3297,5377633825.0,11.504470479,48.524554399,2,#fc8d62,car
171072,"9,17E+18",9,1,79,142,2017,3,5,5,3,5,3,0,1,0,0,0,2,0,673390.5976,5341665119.0,11.333720666,48.204516774,2,#fc8d62,car
171073,"9,17E+18",9,1,79,117,2017,3,17,5,3,8,6,1,1,0,0,0,0,0,664386.86,5348971649.0,11.215468613,48.272598529,1,#66c2a5,bicycle
171074,"9,17E+18",9,1,79,126,2017,3,16,5,3,5,2,1,1,0,0,0,0,0,676336.7244,5341204.8543,11.373147311,48.199567905,1,#66c2a5,bicycle
171075,"9,17E+18",9,1,78,145,2017,3,19,5,3,0,5,1,0,0,0,0,0,0,697916.5404,5354359.0039,11.669411881,48.311425886,1,#66c2a5,bicycle
171076,"9,17E+18",9,1,62,0,2017,3,17,4,3,6,4,1,0,1,0,0,0,0,689805.0875,5334902.9721,11.55141205,48.139043813,1,#66c2a5,bicycle
171077,"9,17E+18",9,1,62,0,2017,3,14,4,3,2,6,1,1,0,0,0,0,0,693420.0681,5335208.0303,11.60009274,48.140697047,1,#66c2a5,bicycle
171078,"9,17E+18",9,1,62,0,2017,3,8,4,3,3,6,1,0,0,0,0,0,0,688992.6715,5337473.8788,11.541644043,48.162393171,1,#66c2a5,bicycle
171079,"9,17E+18",9,1,62,0,2017,3,10,4,3,5,3,0,1,0,0,0,0,0,688066753.0,5337432414.0,11.52918623,48.162295037,2,#fc8d62,car
171080,"9,17E+18",9,1,62,0,2017,3,8,4,3,5,3,1,0,0,0,0,0,0,691956.2528,5337293.0374,11.581376145,48.15987999,1,#66c2a5,bicycle
171081,"9,17E+18",9,1,62,0,2017,3,18,4,3,5,3,0,1,0,0,0,0,0,684521.7553,5328932012.0,11.477878707,48.086927444,2,#fc8d62,car
171082,"9,17E+18",9,1,84,135,2017,3,16,4,3,5,3,1,1,0,0,0,0,0,689923.9666,5347458.1291,11.558624342,48.251853068,1,#66c2a5,bicycle
171083,"9,17E+18",9,1,62,0,2017,3,17,4,2,5,3,0,1,0,1,0,0,0,689976.8748,5331749333.0,11.552313288,48.110647486,2,#fc8d62,car
171084,"9,17E+18",9,1,62,0,2017,3,12,4,2,4,2,1,1,0,0,0,0,0,690479.0,5337258143.0,11.561515499,48.160010607,1,#66c2a5,bicycle
171085,"9,17E+18",9,1,62,0,2017,3,3,4,3,0,5,0,1,0,0,0,2,0,697565.5195,5331839.7779,11.654196324,48.109151878,2,#fc8d62,car
171086,"9,17E+18",9,1,62,0,2017,3,14,4,3,5,3,0,0,0,1,1,0,0,691184.4589,5340505.8581,11.572453111,48.18898883,4,#e78ac3,marker
171087,"9,17E+18",9,1,62,0,2017,3,20,4,3,0,7,1,0,0,0,0,2,0,690880.0159,5339126.7177,11.567741431,48.176684877,1,#66c2a5,bicycle
171088,"9,17E+18",9,1,84,146,2017,3,20,4,3,5,3,1,1,0,0,0,2,0,698062.4799,5328268.5563,11.659208748,48.076901793,1,#66c2a5,bicycle
171089,"9,17E+18",9,1,62,0,2017,3,15,4,3,2,6,0,1,0,0,0,0,0,699076.3462,5333989.3164,11.67547427,48.127999808,2,#fc8d62,car
171090,"9,17E+18",9,1,62,0,2017,3,7,4,3,5,3,1,1,0,0,0,0,0,695687454.0,5329902.3654,11.628104798,48.092319008,1,#66c2a5,bicycle
171091,"9,17E+18",9,1,62,0,2017,3,12,4,3,0,1,1,1,0,0,0,0,0,689806.5527,5335335.8164,11.551624644,48.142933795,1,#66c2a5,bicycle
171092,"9,17E+18",9,1,62,0,2017,3,17,4,3,6,4,1,0,1,0,0,0,0,689321.8093,5334342.6359,11.544673302,48.134151434,1,#66c2a5,bicycle
171093,"9,17E+18",9,1,62,0,2017,3,16,4,3,0,7,0,0,1,0,1,0,0,692221.7913,5338969.9708,11.585701268,48.174871639,3,#8da0cb,toilet
171100,"9,17E+18",9,7,72,163,2017,3,6,4,3,4,2,0,1,0,0,1,1,0,639702.1647,5346513.0257,10.88217982,48.256417838,2,#fc8d62,car
171101,"9,17E+18",9,7,61,0,2017,3,19,4,3,5,3,1,0,0,1,0,0,0,637673.6598,5359855.6515,10.859220782,48.376838159,1,#66c2a5,bicycle
171102,"9,17E+18",9,7,61,0,2017,3,8,4,3,5,2,1,1,0,0,0,0,0,638866064.0,5355766.7132,10.873965321,48.339809935,1,#66c2a5,bicycle
171103,"9,17E+18",9,7,61,0,2017,3,14,4,2,6,4,0,1,1,0,0,0,0,641353231.0,5359221.6277,10.908670268,48.370323702,2,#fc8d62,car
171132,"9,17E+18",9,2,61,0,2017,3,13,4,2,7,1,1,0,0,0,0,0,0,732507.1728,5378456687.0,12.148631109,48.516129345,1,#66c2a5,bicycle
171134,"9,17E+18",9,1,73,126,2017,3,20,4,3,5,3,0,1,0,0,0,2,0,684607903.0,5305241.6882,11.468853973,47.873954421,2,#fc8d62,car
171138,"9,17E+18",9,1,63,0,2017,3,15,4,3,2,6,1,0,0,0,0,0,0,733496.5435,5305986.2523,12.12216966,47.864735357,1,#66c2a5,bicycle
171144,"9,17E+18",9,1,86,151,2017,3,16,4,2,5,3,0,0,0,1,1,0,0,678281.1256,5372312.5506,11.412456203,48.478643121,4,#e78ac3,marker
171145,"9,17E+18",9,1,86,143,2017,3,23,4,3,6,7,0,1,1,0,0,2,0,684082.3369,5378645.5309,11.493673323,48.533891647,2,#fc8d62,car
171146,"9,17E+18",9,1,88,139,2017,3,18,4,2,5,3,1,0,0,0,0,1,0,672895.7845,5318851.1469,11.31782336,47.999562637,1,#66c2a5,bicycle
171147,"9,17E+18",9,1,79,123,2017,3,17,4,3,0,7,1,0,0,0,0,0,0,676325.9902,5332901.5527,11.369560916,48.124930701,1,#66c2a5,bicycle
171148,"9,17E+18",9,1,79,121,2017,3,7,4,3,5,3,1,1,0,0,0,0,0,666915.0302,5337740.8383,11.245092583,48.17097329,1,#66c2a5,bicycle
171149,"9,17E+18",9,1,74,115,2017,3,12,4,3,5,3,0,1,0,0,0,0,0,683593.0769,5348417255.0,11.47383574,48.262339567,2,#fc8d62,car
171150,"9,17E+18",9,1,74,115,2017,3,8,4,3,5,2,0,1,0,1,0,0,0,683841.4124,5348665.4238,11.477286557,48.264498187,2,#fc8d62,car
171151,"9,17E+18",9,1,77,115,2017,3,17,4,3,0,7,1,0,0,0,0,0,0,739526.6688,5349608.1636,12.227093601,48.254367847,1,#66c2a5,bicycle
171152,"9,17E+18",9,1,62,0,2017,3,13,3,3,5,3,0,1,0,0,0,0,0,690665656.0,5336923348.0,11.563872962,48.156945554,2,#fc8d62,car
171153,"9,17E+18",9,1,62,0,2017,3,8,3,3,3,2,0,1,0,1,0,0,0,687369.1595,5333913.6587,11.518265525,48.130873544,2,#fc8d62,car
171154,"9,17E+18",9,1,62,0,2017,3,23,3,3,2,6,0,1,0,0,0,2,0,691280.3247,5339328479.0,11.573211608,48.178377907,2,#fc8d62,car
171155,"9,17E+18",9,1,62,0,2017,3,7,3,3,6,4,0,1,1,0,0,0,0,687377.3972,5334914.4537,11.518816343,48.139866537,2,#fc8d62,car
171156,"9,17E+18",9,1,62,0,2017,3,14,3,3,5,2,1,0,0,0,1,0,0,688715718.0,5336271.0547,11.537389777,48.151664326,1,#66c2a5,bicycle
171157,"9,17E+18",9,1,62,0,2017,3,8,3,3,6,6,1,0,1,0,0,0,0,690312.9258,5335871.9657,11.558664587,48.147601427,1,#66c2a5,bicycle
171158,"9,17E+18",9,1,62,0,2017,3,7,3,3,5,3,1,1,0,0,0,0,0,684781.2648,5333134.0896,11.483179992,48.124622932,1,#66c2a5,bicycle
171159,"9,17E+18",9,1,62,0,2017,3,7,3,3,2,6,0,1,0,0,0,0,0,684417.3367,5337513.6791,11.480191041,48.164094517,2,#fc8d62,car
171160,"9,17E+18",9,1,62,0,2017,3,12,3,3,5,3,1,1,0,0,0,0,0,684489597.0,5333053.2576,11.479229241,48.123980958,1,#66c2a5,bicycle
171161,"9,17E+18",9,1,84,112,2017,3,17,3,3,2,6,0,1,0,0,0,0,0,700408.3239,5337187.7005,11.694860027,48.156325774,2,#fc8d62,car
171162,"9,17E+18",9,1,62,0,2017,3,16,3,3,5,3,1,1,0,0,0,0,0,688139.5606,5338984.8231,11.530851273,48.176226761,1,#66c2a5,bicycle
171163,"9,17E+18",9,1,84,140,2017,3,17,3,3,5,3,1,1,0,0,0,0,0,702487408.0,5328085318.0,11.718462955,48.073865442,1,#66c2a5,bicycle
171164,"9,17E+18",9,1,62,0,2017,3,18,3,3,5,2,1,1,0,0,0,0,0,689311.8442,5334816.5797,11.54475013,48.138414247,1,#66c2a5,bicycle
171165,"9,17E+18",9,1,62,0,2017,3,11,3,2,3,2,1,1,0,0,0,0,0,694052.5146,5341800.4459,11.611594117,48.199754302,1,#66c2a5,bicycle
171166,"9,17E+18",9,1,62,0,2017,3,8,3,3,6,4,0,0,1,0,1,0,0,690997142.0,5335223113.0,11.567562913,48.141564529,3,#8da0cb,toilet
171167,"9,17E+18",9,1,62,0,2017,3,18,3,3,2,6,0,1,0,0,0,0,0,686719.0807,5338479.3622,11.511540094,48.172102501,2,#fc8d62,car
171168,"9,17E+18",9,1,62,0,2017,3,18,3,3,1,2,1,0,0,0,0,0,0,683079.8117,5335519.9771,11.461362441,48.146560452,1,#66c2a5,bicycle
171169,"9,17E+18",9,1,62,0,2017,3,6,3,3,5,3,0,1,0,1,0,1,0,685208.8669,5339215685.0,11.491567204,48.179162737,2,#fc8d62,car
171170,"9,17E+18",9,1,62,0,2017,3,11,3,3,1,6,0,1,0,0,0,0,0,690411239.0,5340233.75,11.56193801,48.186775404,2,#fc8d62,car
171171,"9,17E+18",9,1,62,0,2017,3,15,3,3,5,2,0,1,0,0,0,0,0,697584.8855,5332640.9244,11.65482733,48.116346049,2,#fc8d62,car
171172,"9,17E+18",9,1,62,0,2017,3,18,3,3,6,4,0,1,1,0,0,0,0,699768.5448,5335445.1114,11.685449089,48.140866318,2,#fc8d62,car
171173,"9,17E+18",9,1,62,0,2017,3,15,3,3,6,4,1,0,1,0,0,0,0,693685.5377,5332358.3043,11.602362424,48.115003839,1,#66c2a5,bicycle
171174,"9,17E+18",9,1,62,0,2017,3,18,3,3,5,3,0,1,0,1,0,0,0,688326.1215,5333800.6093,11.53106427,48.129575011,2,#fc8d62,car
171175,"9,17E+18",9,1,62,0,2017,3,11,3,3,5,3,0,1,0,1,0,0,0,690999.8532,5336438.0673,11.568144407,48.152483615,2,#fc8d62,car
171176,"9,17E+18",9,1,62,0,2017,3,8,3,3,4,2,1,1,0,0,0,0,0,689571.7029,5333516.3954,11.547661091,48.126650735,1,#66c2a5,bicycle
171177,"9,17E+18",9,1,62,0,2017,3,19,3,3,0,2,1,0,0,1,0,0,0,690359.8774,5333879.9206,11.55840485,48.129682905,1,#66c2a5,bicycle
171178,"9,17E+18",9,1,62,0,2017,3,10,3,3,3,6,0,1,0,0,0,0,0,691463.9307,5334328376.0,11.573429181,48.133382444,2,#fc8d62,car
171183,"9,17E+18",9,7,62,0,2017,3,18,3,3,5,3,1,1,0,0,0,0,0,621995968.0,5306580717.0,10.632333162,47.900948168,1,#66c2a5,bicycle
171186,"9,17E+18",9,7,71,130,2017,3,6,3,1,2,6,1,1,0,0,0,2,0,643743.6593,5363496574.0,10.942391538,48.408221562,1,#66c2a5,bicycle
171187,"9,17E+18",9,7,72,163,2017,3,13,3,2,4,3,0,1,0,1,0,0,0,641072.8314,5348421.2369,10.901272525,48.273272435,2,#fc8d62,car
171188,"9,17E+18",9,7,72,202,2017,3,17,3,3,4,2,0,1,0,0,1,0,0,637536.7048,5358577.7168,10.856954281,48.365377002,2,#fc8d62,car
171189,"9,17E+18",9,7,61,0,2017,3,18,3,3,3,2,1,1,0,0,0,0,0,640342.2879,5357293924.0,10.894384395,48.353215996,1,#66c2a5,bicycle
171190,"9,17E+18",9,7,61,0,2017,3,8,3,2,5,3,0,1,0,1,0,0,0,640181.2179,5359272.9243,10.89287088,48.371046355,2,#fc8d62,car
171191,"9,17E+18",9,7,61,0,2017,3,21,3,3,1,5,0,1,0,0,0,2,0,641132.3934,5359385.8145,10.905745156,48.37184943,2,#fc8d62,car
171192,"9,17E+18",9,7,71,141,2017,3,20,3,3,9,1,0,1,0,0,0,2,0,659256.8698,5377214.6013,11.157095862,48.527819292,2,#fc8d62,car
171250,"9,17E+18",9,2,61,0,2017,4,15,3,3,6,6,1,0,1,0,0,0,0,732916.9322,5380872.3479,12.155520501,48.5376767,1,#66c2a5,bicycle
171252,"9,17E+18",9,1,73,147,2017,4,12,3,3,2,6,1,1,0,0,0,0,1,681003.2233,5309081.3679,11.42230181,47.909496582,1,#66c2a5,bicycle
171253,"9,17E+18",9,1,90,138,2017,4,9,3,3,9,7,0,0,0,0,1,0,0,660948.2796,5307983.0645,11.153712163,47.90496825,6,#ffd92f,circle
171257,"9,17E+18",9,1,82,123,2017,4,6,3,2,8,7,0,1,0,0,0,0,1,715859.8133,5304786.1669,11.886065273,47.860119423,2,#fc8d62,car
171258,"9,17E+18",9,1,78,145,2017,4,17,3,3,0,1,0,1,0,0,0,0,0,697395.4418,5354864.2997,11.662627855,48.316129802,2,#fc8d62,car
171259,"9,17E+18",9,1,62,0,2017,4,16,2,3,2,2,0,1,0,1,0,0,0,691314.0288,5333405.6415,11.571002222,48.125134063,2,#fc8d62,car
171260,"9,17E+18",9,1,62,0,2017,4,7,2,3,3,2,1,1,0,0,0,0,0,683408.9826,5335682.5077,11.465853658,48.147926557,1,#66c2a5,bicycle
171261,"9,17E+18",9,1,62,0,2017,4,10,2,3,2,6,0,1,0,1,0,0,0,692030.6424,5337579.4827,11.582504768,48.162432037,2,#fc8d62,car
171262,"9,17E+18",9,1,84,136,2017,4,16,2,3,4,3,1,1,0,0,0,0,0,699249.3636,5326640.2978,11.674367208,48.061898482,1,#66c2a5,bicycle
171263,"9,17E+18",9,1,62,0,2017,4,13,2,3,2,6,0,1,0,1,0,0,0,686808.4113,5339518.8092,11.513197329,48.181419057,2,#fc8d62,car
171264,"9,17E+18",9,1,62,0,2017,4,22,2,3,3,6,0,1,0,0,0,2,0,692071.6362,5334498.1146,11.581665171,48.13472492,2,#fc8d62,car
171265,"9,17E+18",9,1,62,0,2017,4,18,2,2,4,3,1,1,0,0,0,0,1,689679.9209,5332190.4929,11.548524039,48.114701175,1,#66c2a5,bicycle
171266,"9,17E+18",9,1,62,0,2017,4,6,2,2,3,7,0,1,0,1,0,0,0,685622.0327,5332715.0567,11.494285094,48.120611887,2,#fc8d62,car
171267,"9,17E+18",9,1,62,0,2017,4,16,2,3,5,3,1,1,0,0,0,0,0,682863991.0,5335847.2447,11.458604261,48.149564226,1,#66c2a5,bicycle
171268,"9,17E+18",9,1,62,0,2017,4,11,2,3,6,4,0,1,1,0,0,0,0,686340.8864,5334610.9841,11.504764148,48.137443232,2,#fc8d62,car
171269,"9,17E+18",9,1,62,0,2017,4,18,2,3,2,6,0,1,0,1,0,0,1,692594.0213,5340442.1476,11.591370316,48.187990417,2,#fc8d62,car
171270,"9,17E+18",9,1,62,0,2017,4,17,2,3,1,6,0,1,0,0,0,0,0,689696147.0,5331884495.0,11.548605729,48.111946004,2,#fc8d62,car
171271,"9,17E+18",9,1,62,0,2017,4,8,2,3,0,7,0,0,0,0,1,0,0,687977.4547,5334300454.0,11.526603515,48.134170789,6,#ffd92f,circle
171272,"9,17E+18",9,1,62,0,2017,4,7,2,3,4,5,1,1,0,0,0,0,0,685574525.0,5333594.9468,11.494030424,48.128534591,1,#66c2a5,bicycle
