ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
9,1,82,120,2018,1,11,7,3,2,6,0,0,1,0,0,0,0,0,703235.9548,5305614.6891,11.717875088,47.871682547,2,#fc8d62,car
9,1,84,141,2018,1,7,2,2,5,3,2,0,1,0,0,0,0,0,697899.7297,5313939.8179,11.650414005,47.948172697,2,#fc8d62,car
9,1,87,181,2018,1,17,5,3,4,6,2,0,1,0,0,0,0,1,737674.2324,5314392.3258,12.182572857,47.938719348,2,#fc8d62,car
9,1,79,142,2018,1,16,7,3,4,6,0,0,1,0,0,0,0,1,673187147.0,5339083973.0,11.329931997,48.181369271,2,#fc8d62,car
9,1,87,177,2018,1,17,5,3,3,2,2,1,1,0,0,0,0,0,735041.8354,5305112296.0,12.142325326,47.856320447,1,#66c2a5,bicycle
9,1,79,126,2018,1,11,7,3,5,3,0,0,1,0,0,0,0,1,677443.9886,5339513.0099,11.387328612,48.184051339,2,#fc8d62,car
9,1,62,0,2018,1,8,3,3,2,6,0,0,1,0,0,0,0,0,686818.5568,5331172.4538,11.509671663,48.106396467,2,#fc8d62,car
9,1,84,141,2018,1,13,1,3,9,1,0,0,1,0,0,0,0,0,700250023.0,5317478.0111,11.683503004,47.979241366,2,#fc8d62,car
9,1,87,150,2018,1,7,5,3,5,3,0,1,1,0,0,0,0,1,728664093.0,5304403562.0,12.056812514,47.852253549,1,#66c2a5,bicycle
9,7,71,145,2018,1,17,7,3,9,1,2,0,1,0,0,0,0,0,647261.8922,5344861.7762,10.983394369,48.239859016,2,#fc8d62,car
9,7,72,147,2018,1,6,2,3,8,1,2,0,1,0,0,0,0,0,638478264.0,5367251151.0,10.872521303,48.443160486,2,#fc8d62,car
9,1,77,116,2018,1,9,7,3,2,6,0,0,1,0,0,0,0,0,710645.7029,5364084.2818,11.845750141,48.39470214,2,#fc8d62,car
9,1,75,132,2018,1,11,2,1,2,6,0,0,0,0,0,1,0,0,705264.0385,5335122.0297,11.759080571,48.136213948,5,#a6d854,bus
9,1,75,132,2018,1,16,7,2,5,2,2,0,1,0,0,0,0,0,707245.8876,5330272.4479,11.783330906,48.09199152,2,#fc8d62,car
9,1,62,0,2018,1,7,5,3,3,6,2,0,1,0,0,1,0,1,683450.5179,5342556.3936,11.469378804,48.209700849,2,#fc8d62,car
9,1,62,0,2018,1,21,3,3,2,1,2,0,1,0,0,0,1,2,681576.0425,5338606217.0,11.44248192,48.174732911,2,#fc8d62,car
9,1,81,130,2018,1,13,5,2,2,2,0,0,0,0,1,0,1,0,640318.5534,5324804.9694,10.883319082,48.061081651,4,#e78ac3,marker
9,1,78,142,2018,1,0,7,3,8,1,2,0,1,0,0,0,0,1,715228704.0,5376715.6555,11.914074751,48.506645997,2,#fc8d62,car
9,1,74,126,2018,1,18,5,2,4,2,2,0,1,0,0,0,0,1,683780.1426,5346840.0952,11.47566904,48.248109229,2,#fc8d62,car
9,1,78,143,2018,1,13,5,3,4,2,0,0,1,0,0,0,0,0,718982512.0,5372919503.0,11.962839718,48.471242807,2,#fc8d62,car
9,1,77,122,2018,1,13,1,3,4,6,0,0,1,0,0,0,0,0,726839.5146,5358316.2877,12.061099622,48.337268321,2,#fc8d62,car
9,1,78,155,2018,1,1,5,3,8,7,2,0,1,0,0,0,0,1,715771.7418,5376257277.0,11.921180351,48.502341342,2,#fc8d62,car
9,1,78,124,2018,1,6,5,3,4,6,2,0,1,0,0,0,0,1,705370.5228,5364385.4283,11.774719594,48.39914806,2,#fc8d62,car
9,1,77,139,2018,1,22,7,3,5,3,2,0,1,0,0,0,0,0,731809.4604,5359184462.0,12.128541722,48.343264074,2,#fc8d62,car
9,1,75,121,2018,1,9,5,3,1,6,0,0,1,0,0,0,1,1,713697.8218,5318992.5541,11.864241446,47.98850176,2,#fc8d62,car
9,1,75,123,2018,1,15,2,3,6,1,0,0,1,1,0,0,0,0,721393.8333,5337929.9537,11.977058676,48.156036504,2,#fc8d62,car
9,1,84,130,2018,1,8,4,3,2,6,0,0,1,0,0,0,0,0,698478.8911,5346209.4115,11.673162124,48.238009792,2,#fc8d62,car
9,1,62,0,2018,1,7,3,3,2,1,0,0,1,0,0,0,0,0,698647.3008,5335093.2008,11.670229321,48.138054665,2,#fc8d62,car
9,1,84,130,2018,1,10,4,3,0,1,0,1,0,0,0,0,0,0,698889.1429,5346154.5082,11.678655456,48.237387842,1,#66c2a5,bicycle
9,2,61,0,2018,1,7,2,3,5,3,0,1,1,0,0,0,0,0,731539.8074,5381807.6274,12.137412367,48.546587723,1,#66c2a5,bicycle
9,1,62,0,2018,1,8,6,3,0,2,0,0,1,0,1,0,0,0,691281097.0,5331893.94,11.569881967,48.111556879,2,#fc8d62,car
9,7,77,152,2018,1,5,1,3,9,7,2,0,1,0,0,0,0,1,625337.9404,5299995.1748,10.675119675,47.841076623,2,#fc8d62,car
9,7,62,0,2018,1,6,4,3,5,3,1,0,1,0,0,0,0,0,621822.9818,5303143.2091,10.629049596,47.870065044,2,#fc8d62,car
9,1,75,115,2018,1,14,3,3,3,6,0,0,1,0,0,0,0,1,717448.6449,5336499.9177,11.923349962,48.144548426,2,#fc8d62,car
9,7,72,111,2018,1,22,4,3,2,6,2,0,1,0,0,0,0,0,626968.7109,5364122.5352,10.716015788,48.417453253,2,#fc8d62,car
9,7,71,122,2018,1,19,4,3,3,7,2,0,1,0,0,0,0,0,653730.4153,5361423.4842,11.076493203,48.387226585,2,#fc8d62,car
9,1,62,0,2018,1,15,6,3,2,6,0,0,1,0,0,0,0,0,688554049.0,5334691.7243,11.534518852,48.137517024,2,#fc8d62,car
9,7,72,130,2018,1,14,4,3,5,3,0,0,1,0,0,0,1,0,631986.5684,5357621.1929,10.781757399,48.357960628,2,#fc8d62,car
9,1,63,0,2018,1,18,2,3,2,6,2,0,1,0,0,0,0,0,733590869.0,5303192.4303,12.121920641,47.839601257,2,#fc8d62,car
9,1,62,0,2018,1,7,6,3,5,3,1,0,1,0,0,0,0,0,688656.69,5335666.0742,11.536328796,48.146244196,2,#fc8d62,car
9,7,72,131,2018,1,17,4,3,8,1,2,0,1,0,0,0,0,0,615631.9055,5356362.1661,10.560722331,48.349845095,2,#fc8d62,car
9,7,72,170,2018,1,11,4,3,5,3,0,0,1,0,0,0,0,0,630645.1163,5334168.4015,10.75641743,48.147339472,2,#fc8d62,car
9,7,72,147,2018,1,10,4,3,3,6,0,0,1,0,0,1,0,0,638255.8176,5366341.9303,10.869214958,48.435033937,2,#fc8d62,car
9,7,71,145,2018,1,12,4,2,5,3,0,0,1,0,0,0,0,0,647264896.0,5345339455.0,10.983600915,48.244153324,2,#fc8d62,car
9,7,71,130,2018,1,6,4,3,2,6,2,0,1,0,0,0,0,1,645820.7962,5357803082.0,10.968466911,48.35655274,2,#fc8d62,car
9,7,61,0,2018,1,8,4,3,5,3,0,0,1,0,0,0,0,0,637002113.0,5359907522.0,10.85017368,48.377450743,2,#fc8d62,car
9,1,86,132,2018,1,13,2,2,4,1,0,0,1,0,0,1,0,0,679638.2557,5366696.0751,11.428393467,48.427773879,2,#fc8d62,car
9,1,82,134,2018,1,16,1,3,5,3,0,0,1,0,0,0,0,0,703871.5191,5296497.5666,11.722073179,47.789543072,2,#fc8d62,car
9,7,61,0,2018,1,7,2,3,2,6,2,0,1,0,0,0,0,1,640088.1367,5364033.1619,10.893202457,48.413869447,2,#fc8d62,car
9,1,79,145,2018,1,17,2,3,2,6,2,0,1,0,0,0,0,1,674095.05,5335227.5875,11.340557145,48.146454518,2,#fc8d62,car
9,1,62,0,2018,1,2,7,3,7,1,2,0,1,0,0,0,0,0,687480.7517,5332976.1401,11.519351424,48.122414006,2,#fc8d62,car
9,2,61,0,2018,1,18,2,3,0,1,2,1,0,0,0,0,0,0,732062.3357,5382559.1194,12.144900332,48.553145147,1,#66c2a5,bicycle
9,1,62,0,2018,1,21,1,3,5,3,2,0,1,0,0,0,0,1,684679.4049,5342431.7352,11.485850158,48.208224017,2,#fc8d62,car
9,1,78,155,2018,1,7,2,2,0,7,1,0,0,0,0,0,1,1,715903487.0,5375688.2272,11.922667359,48.497183356,6,#ffd92f,circle
9,1,81,130,2018,1,7,3,3,2,6,0,0,1,0,0,0,0,0,636230.0836,5325269.8484,10.82862221,48.066148234,2,#fc8d62,car
9,1,73,137,2018,1,6,2,3,2,6,2,0,1,0,0,0,0,0,679464179.0,5308233.1913,11.401371222,47.902304429,2,#fc8d62,car
9,7,72,214,2018,1,9,1,3,8,1,0,0,1,0,0,0,0,0,618164.3305,5343761.1035,10.591363574,48.23605191,2,#fc8d62,car
9,1,62,0,2018,1,19,2,3,2,6,1,0,1,0,0,0,0,0,682614.0533,5342148.1836,11.457954467,48.206272826,2,#fc8d62,car
9,1,74,146,2018,1,14,5,2,8,1,0,0,0,0,0,1,0,1,668402.3276,5347836.3955,11.269090117,48.261337958,5,#a6d854,bus
9,1,62,0,2018,1,19,6,3,8,1,2,0,1,0,0,0,0,1,684377.5175,5342581639.0,11.48185575,48.209659172,2,#fc8d62,car
9,1,78,120,2018,1,23,7,2,8,1,2,0,1,0,0,0,0,1,694530.0876,5354247.3033,11.623735586,48.311472588,2,#fc8d62,car
9,7,78,137,2018,1,8,4,3,5,3,0,0,1,0,0,0,0,2,622788.6047,5327400.7949,10.648890712,48.088041879,2,#fc8d62,car
9,1,63,0,2018,1,18,6,3,2,6,1,0,1,0,0,0,0,1,730356.7594,5303412.5735,12.078879164,47.842745738,2,#fc8d62,car
9,1,84,141,2018,1,15,6,3,2,5,1,0,1,0,0,0,0,1,695014.4489,5315424.1823,11.612487038,47.962398893,2,#fc8d62,car
9,1,87,117,2018,1,15,5,3,5,2,0,0,1,0,0,0,0,0,723435208.0,5305040313.0,11.987340357,47.85981375,2,#fc8d62,car
9,1,73,123,2018,1,17,5,3,7,7,2,0,1,0,0,0,0,0,678970.0187,5299934.6305,11.391329257,47.827842204,2,#fc8d62,car
9,1,81,140,2018,1,7,5,3,2,6,0,0,1,0,0,1,0,0,644107.6635,5324314.9396,10.9339808,48.055830687,2,#fc8d62,car
9,1,84,132,2018,1,6,6,3,9,1,2,0,1,0,0,0,0,1,683433.6882,5325427.1339,11.461777472,48.055736978,2,#fc8d62,car
9,1,75,127,2018,1,13,6,3,6,7,0,0,0,1,0,0,1,0,713153.1914,5341509.0461,11.868188892,48.191012254,3,#8da0cb,toilet
9,7,61,0,2018,1,5,6,3,0,7,2,1,1,0,0,0,0,1,641528.7607,5353485.4081,10.909111166,48.318706343,1,#66c2a5,bicycle
9,7,77,155,2018,1,14,4,2,8,1,0,0,1,0,0,0,0,2,629589.5576,5312152.1376,10.735566151,47.949563987,2,#fc8d62,car
9,1,78,123,2018,1,19,5,3,8,1,2,0,1,0,0,0,0,1,687086.2115,5360545.3853,11.52623645,48.370324827,2,#fc8d62,car
9,1,73,126,2018,1,15,6,3,2,2,0,0,1,0,0,0,0,2,681351.6108,5307993.6064,11.426502522,47.899620007,2,#fc8d62,car
9,7,77,130,2018,1,9,4,3,4,1,0,0,1,0,0,0,0,1,624330.4575,5310928.8775,10.664810148,47.939605217,2,#fc8d62,car
9,1,62,0,2018,1,16,4,3,2,6,0,0,1,0,0,0,0,1,694984.8112,5332996.9937,11.620092677,48.120347652,2,#fc8d62,car
9,1,75,122,2018,1,21,7,3,4,1,2,0,1,0,0,0,0,2,718682.2355,5324280197.0,11.933654979,48.034328822,2,#fc8d62,car
9,1,87,150,2018,1,5,6,3,4,6,2,0,1,0,0,0,0,1,730316.8316,5303406.1829,12.078342898,47.842702624,2,#fc8d62,car
9,1,62,0,2018,1,14,6,3,3,7,0,0,1,0,0,0,1,0,694721.1553,5334149.4715,11.617080165,48.130786338,2,#fc8d62,car
9,1,87,182,2018,1,7,6,3,5,3,1,0,1,0,0,0,0,1,740439.6174,5327555.2349,12.226914874,48.055929484,2,#fc8d62,car
9,1,73,137,2018,1,19,4,3,9,1,2,0,1,0,0,0,0,2,676812.7842,5307837.9928,11.365763047,47.89948792,2,#fc8d62,car
9,1,84,123,2018,1,6,6,3,2,6,2,0,1,0,0,0,0,1,704122.7302,5333224.1092,11.742848816,48.119525066,2,#fc8d62,car
9,1,90,159,2018,1,6,4,3,5,3,2,0,1,0,0,0,0,1,661970051.0,5303949217.0,11.165861547,47.868443055,2,#fc8d62,car
9,1,73,126,2018,1,9,4,2,2,6,0,0,1,0,0,0,0,2,684615.4379,5303948.5207,11.468402291,47.86232793,2,#fc8d62,car
9,1,73,118,2018,1,15,4,3,4,1,0,0,1,0,0,0,0,2,689359.5283,5301103.5842,11.530524935,47.835375153,2,#fc8d62,car
9,7,61,0,2018,1,16,4,3,2,6,0,0,1,0,0,1,0,0,641443.8859,5358506.6452,10.909653209,48.363874551,2,#fc8d62,car
9,7,78,204,2018,1,13,4,3,2,1,0,0,1,0,0,0,0,2,616720531.0,5328690.6574,10.567789541,48.100782666,2,#fc8d62,car
9,1,83,123,2018,1,15,4,3,8,1,0,0,1,0,0,0,0,0,734827.8291,5340787.8455,12.159005357,48.176891961,2,#fc8d62,car
9,1,74,131,2018,1,18,5,3,9,1,2,0,1,0,0,0,0,1,673733.4294,5358395489.0,11.34520838,48.354816091,2,#fc8d62,car
9,1,81,113,2018,1,18,6,3,8,1,2,0,1,0,0,0,0,2,640668679.0,5308366887.0,10.882630546,47.913187875,2,#fc8d62,car
9,1,84,114,2018,1,13,4,3,2,6,0,0,1,0,0,0,0,1,701417.8193,5313999.3361,11.697505043,47.94761111,2,#fc8d62,car
9,7,72,148,2018,1,14,4,3,0,6,0,0,1,0,0,0,0,1,626787.1408,5350638.9869,10.709500424,48.296237565,2,#fc8d62,car
9,1,77,117,2018,1,13,5,3,4,7,0,0,1,0,0,0,0,0,716954.5809,5349785.1008,11.923507711,48.264086691,2,#fc8d62,car
9,1,79,136,2018,1,19,7,3,5,3,2,0,1,0,0,0,0,2,660907.8618,5341635.6445,11.165829702,48.20753866,2,#fc8d62,car
9,1,87,137,2018,1,3,4,3,9,1,2,0,1,0,0,0,0,1,731668.6931,5307447.2935,12.098549023,47.878523324,2,#fc8d62,car
9,1,90,138,2018,1,16,6,1,4,1,0,0,1,0,0,0,1,2,664837.8744,5308558.0868,11.205940697,47.909150409,2,#fc8d62,car
9,1,85,158,2018,1,7,4,3,5,2,2,1,1,0,0,0,0,0,666494.73,5381332911.0,11.256699646,48.562962183,1,#66c2a5,bicycle
9,1,77,126,2018,1,7,6,3,4,2,2,0,1,0,0,0,0,1,719079.9281,5370489877.0,11.96288417,48.449380115,2,#fc8d62,car
9,1,79,142,2018,1,21,4,2,4,6,2,0,1,0,0,1,0,2,670404582.0,5340538.0556,11.293112156,48.19519341,2,#fc8d62,car
9,1,81,145,2018,1,22,4,3,9,1,2,0,1,0,0,0,0,2,642512.9007,5330568.7942,10.914677531,48.11242371,2,#fc8d62,car
9,1,81,121,2018,1,16,4,3,4,1,2,0,1,0,0,0,0,2,637266.6312,5309606.5111,10.837518801,47.925072682,2,#fc8d62,car
9,1,81,130,2018,1,8,4,3,5,2,0,0,1,0,0,0,0,2,642254104.0,5324565807.0,10.909203145,48.058502433,2,#fc8d62,car
9,1,81,130,2018,1,9,4,3,4,1,0,0,1,0,0,0,0,2,640711.2883,5325950.38,10.888964275,48.071294898,2,#fc8d62,car
9,1,77,124,2018,1,15,7,2,5,3,0,0,1,0,0,0,0,1,729155.9974,5366673.5823,12.096866441,48.411510116,2,#fc8d62,car
9,1,79,121,2018,1,13,4,3,4,1,0,0,1,0,0,0,0,2,668584.3097,5337807.0567,11.26755335,48.171128007,2,#fc8d62,car
9,1,81,123,2018,1,12,4,2,2,6,0,0,1,0,0,0,0,1,656042.4963,5326075.5159,11.094686626,48.068853339,2,#fc8d62,car
9,1,74,131,2018,1,21,4,3,4,1,2,0,1,0,0,0,0,2,676989.2796,5356037.8045,11.388128608,48.332719215,2,#fc8d62,car
9,1,74,115,2018,1,18,4,3,5,3,2,0,1,0,0,0,0,2,679408.3378,5349498.5491,11.417959688,48.273257877,2,#fc8d62,car
9,1,84,121,2018,1,23,4,3,9,1,2,0,1,0,0,0,0,2,704589.3342,5330424.5883,11.74776886,48.094216993,2,#fc8d62,car
9,1,63,0,2018,1,7,6,3,5,2,2,1,1,0,0,0,0,1,732589.4335,5306175.9776,12.110160934,47.866768879,1,#66c2a5,bicycle
9,1,62,0,2018,1,22,4,3,0,6,2,0,1,0,0,0,0,2,685972.8654,5343285.5096,11.50361769,48.215520332,2,#fc8d62,car
9,1,62,0,2018,1,17,6,3,2,6,2,0,1,0,0,0,0,1,688867.8281,5339025.9134,11.540656202,48.176380061,2,#fc8d62,car
9,1,78,124,2018,1,23,4,3,0,6,2,0,1,0,0,0,0,2,701665.3942,5358506.1274,11.72190014,48.347509971,2,#fc8d62,car
9,1,77,133,2018,1,7,4,3,4,2,1,0,1,0,0,0,0,2,710394.4701,5361982.7014,11.841308279,48.37590224,2,#fc8d62,car
9,1,82,120,2018,1,17,5,3,4,2,2,0,1,0,0,0,0,1,703659202.0,5307868159.0,11.724591103,47.891800855,2,#fc8d62,car
9,1,86,126,2018,1,13,6,3,2,6,0,0,1,0,0,0,0,0,685256809.0,5376485954.0,11.508608151,48.514136375,2,#fc8d62,car
9,7,72,111,2018,1,19,3,3,2,6,2,0,1,0,0,0,0,1,627570.7809,5364062.2699,10.72413077,48.416789706,2,#fc8d62,car
9,7,72,147,2018,1,18,3,3,2,6,2,0,1,0,0,0,0,1,638153.6342,5365981.57,10.867715403,48.431816106,2,#fc8d62,car
9,7,71,113,2018,1,19,3,3,6,2,2,0,1,1,0,0,0,0,657679.7909,5369507.4572,11.132840839,48.458928975,2,#fc8d62,car
9,1,86,152,2018,1,18,6,3,5,3,2,0,1,0,0,0,0,1,691383.4839,5375632.3165,11.591092591,48.504627538,2,#fc8d62,car
9,7,61,0,2018,1,6,6,3,5,2,1,1,1,0,0,0,0,1,640752.3558,5355569.0859,10.899339913,48.337615516,1,#66c2a5,bicycle
9,1,75,135,2018,1,17,5,2,6,4,2,0,1,1,0,0,0,1,709573.6807,5339038.6666,11.818865775,48.170004517,2,#fc8d62,car
9,1,87,134,2018,1,22,6,2,4,2,2,0,1,0,0,0,0,1,736790464.0,5319817828.0,12.173744785,47.987786159,2,#fc8d62,car
9,1,62,0,2018,1,14,4,3,8,7,0,0,1,0,0,0,0,2,684493087.0,5333019598.0,11.479261527,48.123677395,2,#fc8d62,car
9,1,78,123,2018,1,10,7,3,1,6,0,0,1,0,0,0,0,0,692197.9846,5360082.9542,11.594977093,48.364633025,2,#fc8d62,car
9,7,78,169,2018,1,18,4,3,9,1,2,0,1,0,0,0,0,2,616295412.0,5336756967.0,10.564284256,48.173405728,2,#fc8d62,car
9,1,87,150,2018,1,7,6,3,6,2,2,0,1,1,0,0,0,1,728586.7679,5303456362.0,12.05528002,47.843770821,2,#fc8d62,car
9,1,62,0,2018,1,12,6,2,6,4,0,0,1,1,0,0,0,0,687776618.0,5327556.85,11.520939291,48.073616578,2,#fc8d62,car
9,1,84,147,2018,1,18,6,3,5,2,2,0,1,0,0,0,0,0,695783.4191,5340322.1845,11.634181984,48.185937309,2,#fc8d62,car
9,1,81,130,2018,1,7,5,3,2,6,0,0,1,0,0,0,1,1,641898.9475,5324082.0517,10.904278825,48.054231533,2,#fc8d62,car
9,1,73,137,2018,1,14,6,1,8,1,0,0,1,0,0,0,0,1,676809.7535,5297385.1024,11.361450057,47.805519837,2,#fc8d62,car
9,1,79,126,2018,1,14,6,3,5,3,0,1,0,0,0,0,1,0,676351.9235,5340403.6902,11.373018904,48.192361898,1,#66c2a5,bicycle
9,7,72,168,2018,1,15,4,2,4,1,0,0,1,0,0,1,0,1,619827524.0,5345240.6828,10.614171966,48.249045974,2,#fc8d62,car
9,1,78,157,2018,1,18,5,3,5,2,2,0,1,0,0,0,0,1,704468.5228,5370199.3508,11.765382627,48.451685305,2,#fc8d62,car
9,1,81,130,2018,1,12,7,2,5,1,0,0,1,0,0,0,0,1,636852.2613,5323152.2067,10.836291806,48.046972218,2,#fc8d62,car
9,1,78,130,2018,1,13,6,3,8,1,0,0,1,0,0,0,0,0,704116.4281,5356680.2998,11.754057934,48.33031546,2,#fc8d62,car
9,1,84,141,2018,1,13,4,3,5,3,0,0,1,0,0,0,0,2,697986797.0,5313187224.0,11.651232617,47.941381758,2,#fc8d62,car
9,1,77,115,2018,1,20,7,3,8,1,2,0,1,0,0,0,0,2,736678039.0,5347841893.0,12.187789513,48.23957175,2,#fc8d62,car
9,1,87,170,2018,1,21,6,3,0,1,2,1,0,0,0,0,0,1,733382277.0,5319552847.0,12.127991268,47.986657975,1,#66c2a5,bicycle
9,1,84,123,2018,1,21,6,3,5,3,2,0,1,0,0,0,0,1,703686.4903,5331702.7716,11.736267398,48.105992897,2,#fc8d62,car
9,2,61,0,2018,1,18,6,3,5,3,2,0,1,0,0,0,0,1,731829.1821,5381178285.0,12.140977147,48.540827612,2,#fc8d62,car
9,1,81,135,2018,1,23,6,3,4,1,2,0,0,0,0,1,1,2,646538.4531,5310726.9303,10.96194423,47.933095034,5,#a6d854,bus
9,7,72,125,2018,1,15,6,3,2,6,0,0,1,0,0,0,0,0,637441.5446,5346930.2007,10.851875111,48.260663495,2,#fc8d62,car
9,7,72,145,2018,1,19,4,2,4,1,2,0,1,0,0,0,0,2,635114902.0,5368711.3757,10.8275371,48.457021563,2,#fc8d62,car
9,2,61,0,2018,1,8,3,3,3,3,0,1,1,0,0,0,0,1,730016821.0,5381677648.0,12.116735735,48.54598031,1,#66c2a5,bicycle
9,1,75,122,2018,1,10,5,2,0,1,0,0,1,0,0,0,0,1,721043.1729,5325597.8715,11.965963694,48.045355519,2,#fc8d62,car
9,1,74,146,2018,1,4,2,3,8,1,2,0,1,0,0,0,0,2,664903.4879,5351801.9696,11.223530555,48.297908687,2,#fc8d62,car
9,1,88,139,2018,1,16,2,3,2,6,1,0,1,0,0,0,0,1,669378356.0,5318786584.0,11.270682336,47.99992369,2,#fc8d62,car
9,1,81,118,2018,1,9,2,3,8,1,0,0,1,0,0,0,0,2,651122.0721,5329451.5205,11.029873849,48.10039319,2,#fc8d62,car
9,1,79,136,2018,1,8,2,3,4,1,0,0,1,0,0,0,1,1,659520.3243,5340185.33,11.146621935,48.194849763,2,#fc8d62,car
9,1,74,143,2018,1,11,2,3,1,6,0,0,1,0,0,0,0,2,674829.3499,5352664.3079,11.357611928,48.302995849,2,#fc8d62,car
9,1,84,131,2018,1,16,2,3,2,6,0,0,0,0,0,1,0,1,704448.3188,5337454.1356,11.749248996,48.157434204,5,#a6d854,bus
9,1,84,131,2018,1,9,2,2,5,3,0,0,1,0,0,1,0,2,703968.7204,5338211.0855,11.743170359,48.164390624,2,#fc8d62,car
9,1,77,133,2018,1,16,2,2,5,3,0,0,1,0,0,0,0,1,713813.6751,5355810.1631,11.884289181,48.319291571,2,#fc8d62,car
9,1,62,0,2018,1,17,2,2,6,2,2,0,1,1,0,0,0,1,700599514.0,5332642.4796,11.695287656,48.115417599,2,#fc8d62,car
9,1,77,121,2018,1,7,2,3,4,1,0,0,1,0,0,0,0,2,731399.8612,5362637.1517,12.124920496,48.374430528,2,#fc8d62,car
9,1,62,0,2018,1,18,1,3,8,1,2,0,1,0,0,0,0,1,688839346.0,5338875163.0,11.540206477,48.175033572,2,#fc8d62,car
9,1,84,135,2018,1,23,1,3,2,6,2,0,1,0,0,0,0,1,692273.0176,5344782.4935,11.589022493,48.227097264,2,#fc8d62,car
9,1,62,0,2018,1,12,1,3,1,5,0,0,1,0,0,0,0,1,684411.6819,5335410.1597,11.479203483,48.145188656,2,#fc8d62,car
9,1,62,0,2018,1,17,1,3,2,2,2,0,1,0,0,0,0,2,687416.9997,5340479.8277,11.521800627,48.189877633,2,#fc8d62,car
9,1,62,0,2018,1,17,1,3,2,6,2,0,1,0,0,0,0,0,686166.2001,5333283.9192,11.501838532,48.125566183,2,#fc8d62,car
9,2,61,0,2018,1,6,3,3,8,3,2,0,1,0,0,0,0,0,731663.7729,5379738.6158,12.137939511,48.527956381,2,#fc8d62,car
9,7,61,0,2018,1,16,1,3,2,6,0,0,1,0,0,0,0,0,641948.3283,5357625.1014,10.916162396,48.355834848,2,#fc8d62,car
9,7,61,0,2018,1,4,2,3,3,1,2,0,1,0,0,1,0,2,637455.3224,5359451.6797,10.85614176,48.373253299,2,#fc8d62,car
9,1,87,170,2018,1,9,3,3,5,3,0,0,1,0,0,0,1,1,734200.0305,5318663.8102,12.138449864,47.978372323,2,#fc8d62,car
9,1,81,130,2018,1,6,3,3,5,3,2,0,1,0,0,0,0,1,639174.2332,5322752.0255,10.867301043,48.042871587,2,#fc8d62,car
9,1,78,123,2018,1,6,3,3,5,1,1,0,1,1,0,0,0,1,689922.2181,5358417.2684,11.563531143,48.350351219,2,#fc8d62,car
9,1,62,0,2018,1,15,2,3,2,6,0,0,1,0,0,0,0,1,686162.8482,5335224.2758,11.502641445,48.143007838,2,#fc8d62,car
9,2,61,0,2018,1,16,1,3,2,6,0,0,1,0,0,0,0,1,731514.64,5381766262.0,12.137048887,48.546225432,2,#fc8d62,car
9,2,74,134,2018,1,18,2,3,1,6,2,0,1,0,0,0,0,1,740639099.0,5371601.1402,12.254625951,48.451490923,2,#fc8d62,car
9,1,74,135,2018,1,5,1,3,8,1,2,0,1,0,0,0,0,2,660640.4273,5355207.9189,11.167388501,48.329625695,2,#fc8d62,car
9,1,62,0,2018,1,13,1,2,3,1,0,0,1,0,0,0,0,1,678115.4963,5335025.4114,11.39447557,48.143524147,2,#fc8d62,car
9,1,79,121,2018,1,6,3,3,6,4,2,0,1,1,0,0,0,1,667785.1722,5338337.6348,11.257022604,48.176109333,2,#fc8d62,car
9,2,74,111,2018,1,6,2,3,4,1,1,0,1,0,0,0,0,2,741139.9614,5380078.6019,12.266280286,48.527442188,2,#fc8d62,car
9,7,71,129,2018,1,5,1,3,8,1,2,0,1,0,0,0,0,1,660406.5544,5355454.6712,11.164329306,48.331903455,2,#fc8d62,car
9,1,74,135,2018,1,4,1,3,9,1,2,0,1,0,0,0,0,2,660752.8921,5355108.1689,11.168866721,48.328700327,2,#fc8d62,car
9,1,88,132,2018,1,17,1,3,2,6,2,0,1,0,0,0,1,2,665275.2581,5321569.5788,11.216792101,48.026017818,2,#fc8d62,car
9,1,74,141,2018,1,5,1,3,0,1,2,0,1,0,0,0,0,2,679034684.0,5357166004.0,11.416181459,48.342284105,2,#fc8d62,car
9,1,84,121,2018,1,18,1,3,8,1,2,0,1,0,0,0,0,0,703890205.0,5329076.4931,11.737746682,48.08232602,2,#fc8d62,car
9,1,62,0,2018,1,8,1,2,2,6,0,0,1,0,0,0,0,1,694418.7783,5341266.0973,11.616273339,48.194839815,2,#fc8d62,car
9,1,77,142,2018,1,18,1,2,9,1,2,0,1,0,0,0,0,2,720465.5644,5350597.8311,11.971177001,48.270176901,2,#fc8d62,car
9,1,75,116,2018,1,0,3,2,7,7,2,0,1,0,0,0,1,1,709512.2927,5320489.8538,11.808943116,48.003341571,2,#fc8d62,car
9,1,77,113,2018,1,11,1,3,5,3,0,0,1,0,0,0,0,0,720711.7473,5351868.6371,11.975153537,48.281508877,2,#fc8d62,car
9,2,61,0,2018,1,5,2,3,8,1,2,0,1,0,0,0,0,2,732920.3468,5378302.2358,12.154131314,48.514588867,2,#fc8d62,car
